time,.m_nShipID,.m_fltHeading,.m_fltVel_U,.m_fltPos_X,.m_fltPos_Y
2024/07/31/12:31:01.552233,"(2000, 2001, 2002, 2003)","(-1.7884472608566284, 220.77783203125, -277.77520751953125, 241.0694580078125)","(0.6734104156494141, 0.40839213132858276, 0.5095348358154297, 0.3358273208141327)","(206.520751953125, -999.8408813476562, 111.01049041748047, -1001.2241821289062)","(203.3800811767578, -998.4319458007812, 133.5997314453125, -999.4718017578125)"
2024/07/31/12:31:01.652315,"(2000, 2001, 2002, 2003)","(-1.7881925106048584, 221.2999267578125, -278.16046142578125, 241.494384765625)","(0.6734104156494141, 0.40822991728782654, 0.5106574892997742, 0.33569827675819397)","(206.58738708496094, -999.8781127929688, 111.003173828125, -1001.2488403320312)","(203.37799072265625, -998.4476318359375, 133.64974975585938, -999.4945678710938)"
2024/07/31/12:31:01.751966,"(2000, 2001, 2002, 2003)","(-1.787934422492981, 221.8326416015625, -278.5447998046875, 241.919189453125)","(0.6734104752540588, 0.40806448459625244, 0.5118120312690735, 0.335570365190506)","(206.65536499023438, -999.9159545898438, 110.99617004394531, -1001.2733764648438)","(203.37586975097656, -998.4639282226562, 133.70095825195312, -999.5174560546875)"
2024/07/31/12:31:01.852260,"(2000, 2001, 2002, 2003)","(-1.78767991065979, 222.360107421875, -278.9168701171875, 242.3438720703125)","(0.6734104752540588, 0.4079008102416992, 0.5129644870758057, 0.3354435861110687)","(206.72268676757812, -999.9533081054688, 110.98968505859375, -1001.2977294921875)","(203.37376403808594, -998.4804077148438, 133.75184631347656, -999.54052734375)"
2024/07/31/12:31:01.952454,"(2000, 2001, 2002, 2003)","(-1.7874289751052856, 222.8822021484375, -279.2781982421875, 242.7642822265625)","(0.6734104752540588, 0.4077390134334564, 0.5141139030456543, 0.3353191614151001)","(206.78932189941406, -999.9900512695312, 110.98370361328125, -1001.3216552734375)","(203.37167358398438, -998.4970092773438, 133.80239868164062, -999.5635375976562)"
2024/07/31/12:31:02.052412,"(2000, 2001, 2002, 2003)","(-1.7871743440628052, 223.4149169921875, -279.63824462890625, 243.1932373046875)","(0.6734105348587036, 0.40757429599761963, 0.5152947902679443, 0.33519336581230164)","(206.8572998046875, -1000.0274047851562, 110.97805786132812, -1001.3458862304688)","(203.36953735351562, -998.5143432617188, 133.8541259765625, -999.5872192382812)"
2024/07/31/12:31:02.152489,"(2000, 2001, 2002, 2003)","(-1.7869230508804321, 223.9422607421875, -279.9865417480469, 243.61767578125)","(0.6734105348587036, 0.4074116051197052, 0.516473650932312, 0.3350699245929718)","(206.9246063232422, -1000.0642700195312, 110.97291564941406, -1001.3696899414062)","(203.367431640625, -998.53173828125, 133.905517578125, -999.6107788085938)"
2024/07/31/12:31:02.252128,"(2000, 2001, 2002, 2003)","(-1.786672830581665, 224.469482421875, -280.3267517089844, 244.042236328125)","(0.6734105348587036, 0.40724945068359375, 0.517661988735199, 0.3349476158618927)","(206.99191284179688, -1000.1008911132812, 110.96822357177734, -1001.393310546875)","(203.36532592773438, -998.5494995117188, 133.9570770263672, -999.634521484375)"
2024/07/31/12:31:02.352395,"(2000, 2001, 2002, 2003)","(-1.786423921585083, 224.9967041015625, -280.6590270996094, 244.4666748046875)","(0.6734105944633484, 0.40708786249160767, 0.51885986328125, 0.33482640981674194)","(207.05921936035156, -1000.1373901367188, 110.96397399902344, -1001.4168090820312)","(203.36322021484375, -998.5675659179688, 134.0087890625, -999.6583862304688)"
2024/07/31/12:31:02.452539,"(2000, 2001, 2002, 2003)","(-1.7861765623092651, 225.52392578125, -280.9835205078125, 244.89111328125)","(0.6734105944633484, 0.4069269001483917, 0.5200671553611755, 0.33470630645751953)","(207.12652587890625, -1000.1737060546875, 110.96017456054688, -1001.4400634765625)","(203.36111450195312, -998.5859985351562, 134.06065368652344, -999.6824951171875)"
2024/07/31/12:31:02.552120,"(2000, 2001, 2002, 2003)","(-1.7859323024749756, 226.045654296875, -281.2972412109375, 245.3111572265625)","(0.6734105944633484, 0.406768262386322, 0.5212715268135071, 0.33458852767944336)","(207.1931610107422, -1000.20947265625, 110.95684051513672, -1001.462890625)","(203.35903930664062, -998.6044921875, 134.11215209960938, -999.7064208984375)"
2024/07/31/12:31:02.652418,"(2000, 2001, 2002, 2003)","(-1.78568434715271, 226.577880859375, -281.609619140625, 245.7396240234375)","(0.6734105944633484, 0.4066072106361389, 0.5225093960762024, 0.3344694674015045)","(207.26113891601562, -1000.2457275390625, 110.95389556884766, -1001.4860229492188)","(203.35690307617188, -998.6236572265625, 134.1648406982422, -999.7310791015625)"
2024/07/31/12:31:02.752113,"(2000, 2001, 2002, 2003)","(-1.7854399681091309, 227.104736328125, -281.91143798828125, 246.163818359375)","(0.6734106540679932, 0.4064485430717468, 0.5237441062927246, 0.3343527019023895)","(207.3284454345703, -1000.281494140625, 110.951416015625, -1001.5087890625)","(203.35479736328125, -998.6430053710938, 134.2171630859375, -999.7555541992188)"
2024/07/31/12:31:02.851813,"(2000, 2001, 2002, 2003)","(-1.7851996421813965, 227.626220703125, -282.20306396484375, 246.5838623046875)","(0.6734106540679932, 0.4062923491001129, 0.5249751806259155, 0.3342381715774536)","(207.39508056640625, -1000.3167114257812, 110.94938659667969, -1001.5310668945312)","(203.35272216796875, -998.6624145507812, 134.2690887451172, -999.780029296875)"
2024/07/31/12:31:02.952247,"(2000, 2001, 2002, 2003)","(-1.7849528789520264, 228.1634521484375, -282.49603271484375, 247.016357421875)","(0.6734106540679932, 0.4061323404312134, 0.5262523889541626, 0.33412131667137146)","(207.4637451171875, -1000.3528442382812, 110.94775390625, -1001.5538940429688)","(203.35057067871094, -998.6827392578125, 134.32273864746094, -999.8053588867188)"
2024/07/31/12:31:03.052372,"(2000, 2001, 2002, 2003)","(-1.7847168445587158, 228.6795654296875, -282.77069091796875, 247.4320068359375)","(0.6734107136726379, 0.40597954392433167, 0.5274879932403564, 0.33401012420654297)","(207.5297088623047, -1000.3873291015625, 110.94659423828125, -1001.5756225585938)","(203.3485107421875, -998.7025756835938, 134.37442016601562, -999.829833984375)"
2024/07/31/12:31:03.151920,"(2000, 2001, 2002, 2003)","(-1.7844772338867188, 229.2060546875, -283.0439758300781, 247.8560791015625)","(0.6734107136726379, 0.4058246314525604, 0.528756856918335, 0.33389773964881897)","(207.59701538085938, -1000.4223022460938, 110.94583892822266, -1001.5975952148438)","(203.34640502929688, -998.7230834960938, 134.4272918701172, -999.85498046875)"
2024/07/31/12:31:03.252618,"(2000, 2001, 2002, 2003)","(-1.7842366695404053, 229.7376708984375, -283.3129577636719, 248.2841796875)","(0.6734107136726379, 0.4056692123413086, 0.5300464630126953, 0.3337853252887726)","(207.6649932861328, -1000.4574584960938, 110.94551086425781, -1001.6195678710938)","(203.3442840576172, -998.744140625, 134.4808349609375, -999.8805541992188)"
2024/07/31/12:31:03.352360,"(2000, 2001, 2002, 2003)","(-1.7839993238449097, 230.263916015625, -283.5725402832031, 248.7081298828125)","(0.6734107136726379, 0.4055164158344269, 0.5313311815261841, 0.3336751163005829)","(207.7322998046875, -1000.4920654296875, 110.94560241699219, -1001.6411743164062)","(203.34217834472656, -998.7653198242188, 134.53396606445312, -999.9059448242188)"
2024/07/31/12:31:03.452453,"(2000, 2001, 2002, 2003)","(-1.78376305103302, 230.7901611328125, -283.8254699707031, 249.132080078125)","(0.6734107732772827, 0.4053646922111511, 0.5326231718063354, 0.33356600999832153)","(207.7996063232422, -1000.5264892578125, 110.94612121582031, -1001.6625366210938)","(203.34007263183594, -998.7867431640625, 134.58721923828125, -999.9315795898438)"
2024/07/31/12:31:03.552698,"(2000, 2001, 2002, 2003)","(-1.7835280895233154, 231.316162109375, -284.0718688964844, 249.555908203125)","(0.6734107732772827, 0.4052141308784485, 0.5339223146438599, 0.33345794677734375)","(207.86691284179688, -1000.5606689453125, 110.94705200195312, -1001.6837768554688)","(203.3379669189453, -998.8084716796875, 134.64060974121094, -999.957275390625)"
2024/07/31/12:31:03.652225,"(2000, 2001, 2002, 2003)","(-1.783296823501587, 231.8369140625, -284.3094482421875, 249.9754638671875)","(0.6734107732772827, 0.40506619215011597, 0.5352151393890381, 0.3333520293235779)","(207.9335479736328, -1000.5943603515625, 110.94837188720703, -1001.70458984375)","(203.3358917236328, -998.8302612304688, 134.69357299804688, -999.98291015625)"
2024/07/31/12:31:03.752146,"(2000, 2001, 2002, 2003)","(-1.7830641269683838, 232.36279296875, -284.5430908203125, 250.399169921875)","(0.6734107732772827, 0.4049179255962372, 0.5365272164344788, 0.333246111869812)","(208.0008544921875, -1000.6281127929688, 110.95011901855469, -1001.7254028320312)","(203.3337860107422, -998.8526000976562, 134.74720764160156, -1000.0089111328125)"
2024/07/31/12:31:03.852348,"(2000, 2001, 2002, 2003)","(-1.782829999923706, 232.8939208984375, -284.7726745605469, 250.8271484375)","(0.6734108328819275, 0.4047693908214569, 0.5378587245941162, 0.33314019441604614)","(208.06884765625, -1000.6620483398438, 110.9522933959961, -1001.7462158203125)","(203.3316650390625, -998.8754272460938, 134.80148315429688, -1000.0353393554688)"
2024/07/31/12:31:03.952146,"(2000, 2001, 2002, 2003)","(-1.7825994491577148, 233.4195556640625, -284.9938659667969, 251.2508544921875)","(0.6734108328819275, 0.4046235680580139, 0.5391827821731567, 0.3330363929271698)","(208.1361541748047, -1000.6953735351562, 110.95484924316406, -1001.7666625976562)","(203.32955932617188, -998.8983764648438, 134.8553466796875, -1000.0616455078125)"
2024/07/31/12:31:04.051897,"(2000, 2001, 2002, 2003)","(-1.7823703289031982, 233.9451904296875, -285.208984375, 251.6744384765625)","(0.6734108328819275, 0.4044789969921112, 0.5405120849609375, 0.332933634519577)","(208.20346069335938, -1000.728515625, 110.95779418945312, -1001.786865234375)","(203.3274688720703, -998.9215698242188, 134.90931701660156, -1000.0880737304688)"
2024/07/31/12:31:04.152073,"(2000, 2001, 2002, 2003)","(-1.7821441888809204, 234.4654541015625, -285.4161071777344, 252.0938720703125)","(0.6734108328819275, 0.404337078332901, 0.5418329238891602, 0.332832932472229)","(208.2700958251953, -1000.7611083984375, 110.96110534667969, -1001.8067016601562)","(203.32537841796875, -998.94482421875, 134.9628448486328, -1000.1144409179688)"
2024/07/31/12:31:04.253179,"(2000, 2001, 2002, 2003)","(-1.781916618347168, 234.9908447265625, -285.6194763183594, 252.5174560546875)","(0.6734108924865723, 0.40419501066207886, 0.5431715250015259, 0.33273226022720337)","(208.33740234375, -1000.7937622070312, 110.96482849121094, -1001.8265380859375)","(203.3232879638672, -998.9685668945312, 135.0170440673828, -1000.14111328125)"
2024/07/31/12:31:04.352615,"(2000, 2001, 2002, 2003)","(-1.781690239906311, 235.5162353515625, -285.81707763671875, 252.94091796875)","(0.6734108924865723, 0.4040542244911194, 0.5445142388343811, 0.3326326012611389)","(208.4047088623047, -1000.8262329101562, 110.96893310546875, -1001.84619140625)","(203.32118225097656, -998.9926147460938, 135.0713348388672, -1000.16796875)"
2024/07/31/12:31:04.452473,"(2000, 2001, 2002, 2003)","(-1.7814630270004272, 236.0467529296875, -286.0108642578125, 253.36865234375)","(0.6734108924865723, 0.40391334891319275, 0.5458741784095764, 0.33253300189971924)","(208.47268676757812, -1000.8588256835938, 110.97347259521484, -1001.8657836914062)","(203.31906127929688, -999.0172119140625, 135.12628173828125, -1000.1952514648438)"
2024/07/31/12:31:04.552501,"(2000, 2001, 2002, 2003)","(-1.7812418937683105, 236.566650390625, -286.1953430175781, 253.787841796875)","(0.6734108924865723, 0.4037765562534332, 0.5472103953361511, 0.33243635296821594)","(208.53932189941406, -1000.8905029296875, 110.97828674316406, -1001.8848266601562)","(203.31698608398438, -999.0415649414062, 135.18023681640625, -1000.2221069335938)"
2024/07/31/12:31:04.651809,"(2000, 2001, 2002, 2003)","(-1.7810192108154297, 237.091796875, -286.3762512207031, 254.2113037109375)","(0.673410952091217, 0.40363967418670654, 0.5485628247261047, 0.3323397636413574)","(208.6066436767578, -1000.9223022460938, 110.9835205078125, -1001.9038696289062)","(203.31488037109375, -999.0664672851562, 135.23484802246094, -1000.2493286132812)"
2024/07/31/12:31:04.752084,"(2000, 2001, 2002, 2003)","(-1.7807953357696533, 237.6220703125, -286.55401611328125, 254.638916015625)","(0.673410952091217, 0.40350276231765747, 0.5499346256256104, 0.3322432339191437)","(208.67462158203125, -1000.9541625976562, 110.98917388916016, -1001.9228515625)","(203.31275939941406, -999.0918579101562, 135.29010009765625, -1000.2769775390625)"
2024/07/31/12:31:04.851825,"(2000, 2001, 2002, 2003)","(-1.7805770635604858, 238.1417236328125, -286.7229919433594, 255.0579833984375)","(0.673410952091217, 0.4033699035644531, 0.5512769222259521, 0.33214959502220154)","(208.7412567138672, -1000.9851684570312, 110.99507141113281, -1001.9412841796875)","(203.31068420410156, -999.1170654296875, 135.3443603515625, -1000.3042602539062)"
2024/07/31/12:31:04.952233,"(2000, 2001, 2002, 2003)","(-1.780358076095581, 238.6666259765625, -286.8884582519531, 255.4813232421875)","(0.673410952091217, 0.4032370448112488, 0.5526344180107117, 0.3320559859275818)","(208.80856323242188, -1001.0162353515625, 111.00138854980469, -1001.959716796875)","(203.30859375, -999.1427612304688, 135.39926147460938, -1000.3318481445312)"
2024/07/31/12:31:05.052316,"(2000, 2001, 2002, 2003)","(-1.7801376581192017, 239.1966552734375, -287.0503234863281, 255.908935546875)","(0.6734110116958618, 0.40310418605804443, 0.5540066957473755, 0.3319624662399292)","(208.8765411376953, -1001.04736328125, 111.00812530517578, -1001.9780883789062)","(203.3064727783203, -999.1690063476562, 135.45480346679688, -1000.3599243164062)"
2024/07/31/12:31:05.151880,"(2000, 2001, 2002, 2003)","(-1.7799204587936401, 239.721435546875, -287.2055969238281, 256.3321533203125)","(0.6734110116958618, 0.402974009513855, 0.5553659796714783, 0.33187082409858704)","(208.94384765625, -1001.0779418945312, 111.01514434814453, -1001.99609375)","(203.3043670654297, -999.1952514648438, 135.50990295410156, -1000.3878173828125)"
2024/07/31/12:31:05.252334,"(2000, 2001, 2002, 2003)","(-1.7797043323516846, 240.24609375, -287.3559265136719, 256.75537109375)","(0.6734110116958618, 0.40284520387649536, 0.5567254424095154, 0.33178019523620605)","(209.0111541748047, -1001.1082763671875, 111.02250671386719, -1002.0138549804688)","(203.30227661132812, -999.2217407226562, 135.56507873535156, -1000.415771484375)"
2024/07/31/12:31:05.351778,"(2000, 2001, 2002, 2003)","(-1.7794897556304932, 240.7706298828125, -287.50146484375, 257.1785888671875)","(0.6734110116958618, 0.4027177393436432, 0.5580846667289734, 0.3316905200481415)","(209.07847595214844, -1001.1383666992188, 111.03020477294922, -1002.0314331054688)","(203.3001708984375, -999.24853515625, 135.620361328125, -1000.4439086914062)"
2024/07/31/12:31:05.452418,"(2000, 2001, 2002, 2003)","(-1.77927565574646, 241.295166015625, -287.64227294921875, 257.601806640625)","(0.6734110713005066, 0.40259161591529846, 0.5594431757926941, 0.3316017985343933)","(209.14578247070312, -1001.1681518554688, 111.03823852539062, -1002.048828125)","(203.29808044433594, -999.2755126953125, 135.67572021484375, -1000.47216796875)"
2024/07/31/12:31:05.552269,"(2000, 2001, 2002, 2003)","(-1.779064416885376, 241.814453125, -287.7771301269531, 258.0206298828125)","(0.6734110713005066, 0.40246811509132385, 0.5607866644859314, 0.3315148949623108)","(209.21241760253906, -1001.1974487304688, 111.0465087890625, -1002.0657958984375)","(203.29600524902344, -999.3025512695312, 135.73062133789062, -1000.500244140625)"
2024/07/31/12:31:05.652229,"(2000, 2001, 2002, 2003)","(-1.7788500785827637, 242.3441162109375, -287.9100646972656, 258.447998046875)","(0.6734110713005066, 0.4023434519767761, 0.5621558427810669, 0.3314271867275238)","(209.2803955078125, -1001.2271118164062, 111.05528259277344, -1002.0828857421875)","(203.29388427734375, -999.3303833007812, 135.78671264648438, -1000.529052734375)"
2024/07/31/12:31:05.752032,"(2000, 2001, 2002, 2003)","(-1.7786411046981812, 242.8631591796875, -288.0360412597656, 258.8668212890625)","(0.6734110713005066, 0.402222603559494, 0.5634958148002625, 0.3313421607017517)","(209.34703063964844, -1001.255859375, 111.06419372558594, -1002.0994873046875)","(203.29180908203125, -999.35791015625, 135.84178161621094, -1000.5573120117188)"
2024/07/31/12:31:05.853314,"(2000, 2001, 2002, 2003)","(-1.7784295082092285, 243.3927001953125, -288.16015625, 259.294189453125)","(0.6734111309051514, 0.40210071206092834, 0.5648604035377502, 0.33125635981559753)","(209.41500854492188, -1001.2849731445312, 111.07360076904297, -1002.1161499023438)","(203.28970336914062, -999.38623046875, 135.89805603027344, -1000.5863647460938)"
