time,.m_nShipID,.m_fltHeading,.m_fltVel_U,.m_fltPos_X,.m_fltPos_Y,.RD,.RC,.K,.DCPA,.TCPA,.UDCPA,UTCPA,.UD,.UB,.UK,.CRI,.Rf,.Ra,.Rs,.Rp,.encounter_classification
2024/07/31/12:45:06.346561,"[2000, 2001, 2002, 2003]","(-1.102237582206726, 228.02899169921875, -139.97357177734375, 32.11846923828125)","(0.6718558073043823, 0.43163666129112244, 0.6778061985969543, 0.3250371813774109)","(121.3560791015625, -999.8955688476562, 160.19935607910156, -996.121826171875)","(208.04010009765625, -998.5518798828125, 197.35829162597656, -1006.8427734375)","[1647.1398828302329, 40.2853479026686, 1650.6658036430326]","[3.451924114449187, 3.4829243225971362, 2.703451654450186]","[228.2017995913125, 345.7261134529753, 228.4936568196967]","[2185.316737488972, 52.09299950496174, 1723.7200015405385]","[-1422.5445161393445, 26.11516084804656, -1131.5116112639976]","[0, 0, 0]","[0, 0.23943932318515843, 0]","[0, 0.6963163603052016, 0]","[0.02515008041218375, 0.8691431967154217, 0.025678123373256867]","[0.3315614756979677, 0.4798598811322609, 0.2431631777390966]","[0.013, 0.255, 0.01]","[6.5081650029845965, 5.471155525731552, 6.788925339860885]","[4.1059537411926135, 4.1059537411926135, 4.1059537411926135]","[3.305707371167378, 3.887681046063802, 3.5546335676426013]","[2.5771376712326766, 3.0136179274049946, 2.763832318589094]","['Safe', 'Starboard crossing', 'Safe']"
2024/07/31/12:45:06.447676,"[2000, 2001, 2002, 2003]","(-1.1615415811538696, 228.5438232421875, -139.97357177734375, 32.5361328125)","(0.6718475222587585, 0.431301087141037, 0.6778061985969543, 0.3250274658203125)","(121.42259216308594, -999.9317016601562, 160.14797973632812, -996.0904541015625)","(208.0398712158203, -998.5746459960938, 197.3151397705078, -1006.8355102539062)","[1647.2262670524672, 40.183125113496565, 1650.684079771085]","[3.454423701659229, 3.4824117176742186, 2.699120434259736]","[228.25902180657386, 345.68183437412745, 228.55188703235982]","[2186.7730979340554, 51.94190749971609, 1721.794579775346]","[-1428.1591503094585, 26.030519216353674, -1110.2702337188816]","[0, 0, 0]","[0, 0.24122275455692696, 0]","[0, 0.6984352017837618, 0]","[0.025253124511799285, 0.8688121045604287, 0.025784214313058718]","[0.3317164539120247, 0.4799231565172689, 0.24350903662119555]","[0.013, 0.255, 0.01]","[6.509015521906754, 5.4705580267497576, 6.788919773375421]","[4.105945554870671, 4.105945554870671, 4.105945554870671]","[3.306459117432861, 3.8881746092620952, 3.554625788298673]","[2.5777014809317884, 3.013988099803714, 2.7638264840811475]","['Safe', 'Starboard crossing', 'Safe']"
2024/07/31/12:45:06.547350,"[2000, 2001, 2002, 2003]","(-1.2224196195602417, 229.07147216796875, -139.97357177734375, 32.96221923828125)","(0.6718388795852661, 0.4309534728527069, 0.6778061985969543, 0.32501769065856934)","(121.49044799804688, -999.9683227539062, 160.09555053710938, -996.0585327148438)","(208.0395965576172, -998.59814453125, 197.27110290527344, -1006.827880859375)","[1647.3144029539098, 40.078952248936695, 1650.7025904500347]","[3.4569720667171318, 3.481885554490485, 2.6947720918645826]","[228.31778788869278, 345.63652562543797, 228.61166135768272]","[2188.2528592560584, 51.78790207812358, 1719.8840811444836]","[-1433.9585501911013, 25.944224551127363, -1089.0089450852781]","[0, 0, 0]","[0, 0.24304926813479102, 0]","[0, 0.700599771818892, 0]","[0.025359194886195535, 0.8684729529113377, 0.025893374356016463]","[0.33186642037343783, 0.47998810512196255, 0.243859292495321]","[0.013, 0.256, 0.01]","[6.509896328092884, 5.469944433531303, 6.788913019114014]","[4.10593701511662, 4.10593701511662, 4.10593701511662]","[3.3072376126650096, 3.8886808773065527, 3.5546168330566523]","[2.5782853523559, 3.014367800837057, 2.7638197676496317]","['Safe', 'Starboard crossing', 'Safe']"
2024/07/31/12:45:06.646955,"[2000, 2001, 2002, 2003]","(-1.28306245803833, 229.5960693359375, -139.97357177734375, 33.38409423828125)","(0.6718300580978394, 0.43060457706451416, 0.6778061985969543, 0.3250081539154053)","(121.55763244628906, -1000.00439453125, 160.0436553955078, -996.0269775390625)","(208.03924560546875, -998.6217041015625, 197.22750854492188, -1006.8201293945312)","[1647.4016988537344, 39.97593796137606, 1650.7207491413078]","[3.4594920053851577, 3.4813614925045857, 2.690536251374131]","[228.3763497325852, 345.59161177114896, 228.67120364203484]","[2189.7112359873804, 51.635597641415345, 1718.0448993528187]","[-1439.7699381969503, 25.85887647676743, -1068.3616903568757]","[0, 0, 0]","[0, 0.24486457123664773, 0]","[0, 0.7027458874651528, 0]","[0.025465144942337148, 0.8681363979277181, 0.026002368570703593]","[0.3320069597982795, 0.48005283759164147, 0.2442035374350289]","[0.013, 0.257, 0.01]","[6.510779805204739, 5.4693328452921595, 6.7889049645383315]","[4.105928298608822, 4.105928298608822, 4.105928298608822]","[3.3080184220807936, 3.8891845841082873, 3.554606663524015]","[2.5788709594177384, 3.0147455809383583, 2.7638121405001543]","['Safe', 'Starboard crossing', 'Safe']"
2024/07/31/12:45:06.746845,"[2000, 2001, 2002, 2003]","(-1.3440722227096558, 230.122314453125, -139.97357177734375, 33.80596923828125)","(0.6718209981918335, 0.4302516281604767, 0.6778061985969543, 0.3249987065792084)","(121.62480926513672, -1000.0402221679688, 159.9917449951172, -995.9954833984375)","(208.03884887695312, -998.6455078125, 197.1839141845703, -1006.8120727539062)","[1647.4889708027342, 39.873040253815596, 1650.7386863184884]","[3.462005454161159, 3.480834320739547, 2.686369132799555]","[228.43528983323773, 345.5465800885207, 228.7311032653657]","[2191.1610903329342, 51.48343959880411, 1716.2567969674813]","[-1445.6453226315575, 25.773592877441843, -1048.1129383615353]","[0, 0, 0]","[0, 0.24668685489995199, 0]","[0, 0.7048949283851553, 0]","[0.02557202986458884, 0.8677986013072203, 0.026112276892877095]","[0.332139643734506, 0.4801179808071696, 0.24454519368428604]","[0.013, 0.258, 0.01]","[6.51167301433115, 5.4687172387100045, 6.7888957779587455]","[4.105919346446983, 4.105919346446983, 4.105919346446983]","[3.3088077891245544, 3.8896908095395215, 3.5545954084687295]","[2.579462984700559, 3.015125250011784, 2.7638036992086903]","['Safe', 'Starboard crossing', 'Safe']"
2024/07/31/12:45:06.846694,"[2000, 2001, 2002, 2003]","(-1.4054479598999023, 230.650146484375, -139.97357177734375, 34.22784423828125)","(0.6718116402626038, 0.42989516258239746, 0.6778061985969543, 0.3249894082546234)","(121.6919937133789, -1000.0758666992188, 159.93984985351562, -995.9640502929688)","(208.0383758544922, -998.6695556640625, 197.1403350830078, -1006.8038330078125)","[1647.576248359901, 39.77026208130827, 1650.756479705183]","[3.4645120268496425, 3.480304064679145, 2.6822700494396834]","[228.49460456927608, 345.50149588071844, 228.79136103558122]","[2192.602298555953, 51.33144862935304, 1714.5186982152873]","[-1451.5847889415918, 25.688397418623552, -1028.2585651187062]","[0, 0, 0]","[0, 0.24851613498650543, 0]","[0, 0.7070471143428961, 0]","[0.025679848131625438, 0.8674600512564581, 0.02622310572125508]","[0.3322647869931154, 0.4801835656292273, 0.24488431765499877]","[0.013, 0.259, 0.01]","[6.512574303933777, 5.468097519207504, 6.788885078219902]","[4.10591009972874, 4.10591009972874, 4.10591009972874]","[3.309604232476343, 3.8901993769317746, 3.554582709497356]","[2.5800603172143997, 3.0155066755559736, 2.7637941749801596]","['Safe', 'Starboard crossing', 'Safe']"
2024/07/31/12:45:06.947240,"[2000, 2001, 2002, 2003]","(-1.4671895503997803, 231.17913818359375, -139.97357177734375, 34.64971923828125)","(0.6718021035194397, 0.4295356869697571, 0.6778061985969543, 0.324980229139328)","(121.75917053222656, -1000.1112670898438, 159.887939453125, -995.9326782226562)","(208.037841796875, -998.6939086914062, 197.09674072265625, -1006.7953491210938)","[1647.663535428136, 39.667601964952894, 1650.7740852956981]","[3.467008932608902, 3.4797706922647285, 2.6782386201906045]","[228.55429756961223, 345.45628673764446, 228.85197614743217]","[2194.0334019158354, 51.17960533976983, 1712.8295595308073]","[-1457.5840399813758, 25.603264596940388, -1008.794973120474]","[0, 0, 0]","[0, 0.2503524000485548, 0]","[0, 0.7092021860328012, 0]","[0.025788611425883734, 0.8671202022906705, 0.026334858528291816]","[0.3323823798616626, 0.48024952390256903, 0.2452208377866426]","[0.013, 0.26, 0.01]","[6.513482819368661, 5.467473896735264, 6.788873392079857]","[4.105900676240693, 4.105900676240693, 4.105900676240693]","[3.3104070279090854, 3.8907106207616766, 3.5545690745643057]","[2.5806624137889567, 3.0158901084283998, 2.763783948780372]","['Safe', 'Starboard crossing', 'Safe']"
2024/07/31/12:45:07.046681,"[2000, 2001, 2002, 2003]","(-1.5299192667007446, 231.71453857421875, -139.97357177734375, 35.07586669921875)","(0.6717921495437622, 0.42917007207870483, 0.6778061985969543, 0.3249710500240326)","(121.82701873779297, -1000.146728515625, 159.8355255126953, -995.9010620117188)","(208.03724670410156, -998.71875, 197.05270385742188, -1006.7865600585938)","[1647.7516362175165, 39.56405795175629, 1650.7917113105837]","[3.4695206733818287, 3.479228868506899, 2.6742345958048603]","[228.61497037681792, 345.4105079815384, 228.9135598903954]","[2195.4683398361703, 51.02642531512418, 1711.1720075311964]","[-1463.7040612277647, 25.517363842958826, -989.5275882555688]","[0, 0, 0]","[0, 0.25221377610752405, 0]","[0, 0.711381266226427, 0]","[0.025899424872458665, 0.8667757036970267, 0.026448671382039046]","[0.33249383926100795, 0.48031659704133806, 0.2455581375609986]","[0.013, 0.261, 0.01]","[6.514405846094051, 5.46683983757959, 6.7888601369240655]","[4.105890840387916, 4.105890840387916, 4.105890840387916]","[3.3112225670387754, 3.8912292920988576, 3.554553905275681]","[2.5812740681362243, 3.016279111931286, 2.7637725718139032]","['Safe', 'Starboard crossing', 'Safe']"
2024/07/31/12:45:07.146791,"[2000, 2001, 2002, 2003]","(-1.5917651653289795, 232.2401123046875, -139.97357177734375, 35.49346923828125)","(0.6717821955680847, 0.4288095533847809, 0.6778061985969543, 0.32496219873428345)","(121.89352416992188, -1000.1813354492188, 159.7841339111328, -995.8701171875)","(208.03659057617188, -998.743408203125, 197.00955200195312, -1006.7777099609375)","[1647.8380641345425, 39.46266309818279, 1650.8087935590295]","[3.4719707044416763, 3.4786947285935432, 2.6703763425705347]","[228.67480975641803, 345.3655548545815, 228.9742741193596]","[2196.863799172752, 50.87641348445815, 1709.59388096079]","[-1469.7593060657698, 25.433228807864104, -971.0238128261702]","[0, 0, 0]","[0, 0.25404556662386973, 0]","[0, 0.7135206705268591, 0]","[0.026008977960693347, 0.8664370585453178, 0.026561148125542333]","[0.3325959262462472, 0.48038271620814876, 0.24588611677450584]","[0.013, 0.262, 0.01]","[6.515315466913593, 5.466214473307239, 6.788846018275367]","[4.105881004446145, 4.105881004446145, 4.105881004446145]","[3.3120262164150622, 3.8917402515472554, 3.5545379703915954]","[2.5818768051684393, 3.0166623315175842, 2.763760620650839]","['Safe', 'Starboard crossing', 'Safe']"
2024/07/31/12:45:07.246658,"[2000, 2001, 2002, 2003]","(-1.6546005010604858, 232.771728515625, -139.97357177734375, 35.91534423828125)","(0.6717718243598938, 0.4284437298774719, 0.6778061985969543, 0.3249533474445343)","(121.960693359375, -1000.216064453125, 159.73223876953125, -995.8389282226562)","(208.03587341308594, -998.7684936523438, 196.96595764160156, -1006.7685546875)","[1647.9252973747978, 39.360393162770706, 1650.8258910941795]","[3.474433175746859, 3.4781521269495776, 2.6665442929983]","[228.73562744563515, 345.32003055879613, 229.03595848541983]","[2198.2619608422906, 50.725076516833745, 1708.045187974955]","[-1475.9324744558542, 25.3483311149464, -952.7074323237612]","[0, 0, 0]","[0, 0.2559023623889364, 0]","[0, 0.7156838969542986, 0]","[0.026120588796441135, 0.8660937477974646, 0.02667569776077172]","[0.33269220117636955, 0.4804499485355368, 0.24621486172102683]","[0.013, 0.263, 0.01]","[6.516237402797502, 5.465578660124889, 6.7888303305548785]","[4.10587075612472, 4.10587075612472, 4.10587075612472]","[3.3128406619070687, 3.8922586490169104, 3.5545205011109764]","[2.5824876392874443, 3.017051129619826, 2.7637475186903755]","['Safe', 'Starboard crossing', 'Safe']"
2024/07/31/12:45:07.346763,"[2000, 2001, 2002, 2003]","(-1.7171636819839478, 233.30389404296875, -139.97357177734375, 36.33721923828125)","(0.6717613935470581, 0.42807653546333313, 0.6778061985969543, 0.3249446451663971)","(122.02719116210938, -1000.25048828125, 159.68032836914062, -995.807861328125)","(208.03509521484375, -998.7938842773438, 196.92236328125, -1006.7591552734375)","[1648.0120464126849, 39.258876758317825, 1650.8423927691276]","[3.476889047392096, 3.4776119159449532, 2.6627922136525357]","[228.79620383649385, 345.2740264262444, 229.09737757785226]","[2199.650917946521, 50.57469937956733, 1706.5465756281067]","[-1482.1616790242124, 25.263839397632484, -934.8202175347849]","[0, 0, 0]","[0, 0.25775356582748127, 0]","[0, 0.7178339483665979, 0]","[0.02623202429519883, 0.8657464479828871, 0.026790031088751998]","[0.332781197799479, 0.4805168592587366, 0.24654052187565634]","[0.013, 0.264, 0.01]","[6.517162728489641, 5.464945425117625, 6.788814026135932]","[4.105860448807445, 4.105860448807445, 4.105860448807445]","[3.3136580915961504, 3.892774497094563, 3.5545024645881194]","[2.5831007115542555, 3.017438015678065, 2.763733991298232]","['Safe', 'Starboard crossing', 'Safe']"
2024/07/31/12:45:07.446871,"[2000, 2001, 2002, 2003]","(-1.781360149383545, 233.83648681640625, -139.97357177734375, 36.75909423828125)","(0.6717504262924194, 0.42770838737487793, 0.6778061985969543, 0.32493603229522705)","(122.09503173828125, -1000.2847290039062, 159.62843322753906, -995.7767944335938)","(208.0342254638672, -998.8195190429688, 196.87876892089844, -1006.74951171875)","[1648.0996989180571, 39.15620345828457, 1650.8595573349387]","[3.4793164800928884, 3.4770576885287507, 2.659075558024378]","[228.8583878136529, 345.2286680601308, 229.1603877974457]","[2201.021944015799, 50.4228617966618, 1705.0809040226363]","[-1488.444288802551, 25.178744109312674, -917.1910971989291]","[0, 0, 0]","[0, 0.2596372655879461, 0]","[0, 0.720019512605069, 0]","[0.026346695026997713, 0.8654036590369341, 0.026907613145799758]","[0.3328644501813113, 0.4805855722261495, 0.24686450166570642]","[0.013, 0.265, 0.01]","[6.518088431947333, 5.4642952046279, 6.788795468782635]","[4.105849611294167, 4.105849611294167, 4.105849611294167]","[3.314475699530057, 3.8933030571967295, 3.554482246442197]","[2.5837139175046855, 3.0178344357546902, 2.7637188276887907]","['Safe', 'Starboard crossing', 'Safe']"
2024/07/31/12:45:07.547346,"[2000, 2001, 2002, 2003]","(-1.845282793045044, 234.369384765625, -139.97357177734375, 37.18096923828125)","(0.6717393398284912, 0.4273395240306854, 0.6778061985969543, 0.32492753863334656)","(122.16220092773438, -1000.3187255859375, 159.57652282714844, -995.745849609375)","(208.03330993652344, -998.845458984375, 196.83517456054688, -1006.7396240234375)","[1648.1869198899706, 39.05428952035329, 1650.8761373018235]","[3.481735740205554, 3.476505884071034, 2.655437680647682]","[228.9203276271499, 345.18280057698774, 229.22313143292095]","[2202.3831716990226, 50.2719849934434, 1703.6632494095104]","[-1494.7815463559248, 25.094050453310317, -899.981954106506]","[0, 0, 0]","[0, 0.26151530356654695, 0]","[0, 0.7221916751228941, 0]","[0.026461195697784545, 0.8650566551577918, 0.027024986645983518]","[0.3329407604444536, 0.48065399222325794, 0.24718538015652483]","[0.013, 0.266, 0.01]","[6.519015560372734, 5.4636474751816655, 6.788776149020397]","[4.1058386558720175, 4.1058386558720175, 4.1058386558720175]","[3.315294532402357, 3.8938288844275464, 3.554461311414273]","[2.5843280421589108, 3.018228806177803, 2.7637031264178473]","['Safe', 'Starboard crossing', 'Safe']"
2024/07/31/12:45:07.647079,"[2000, 2001, 2002, 2003]","(-1.908920168876648, 234.897216796875, -139.97357177734375, 37.5986328125)","(0.6717281341552734, 0.42697396874427795, 0.6778061985969543, 0.3249192237854004)","(122.22869873046875, -1000.3521118164062, 159.525146484375, -995.7152709960938)","(208.03233337402344, -998.871337890625, 196.79202270507812, -1006.7296752929688)","[1648.273180505826, 38.95352859100165, 1650.8924214881856]","[3.4841155863184907, 3.4759566020224004, 2.651898796037398]","[228.98201211661927, 345.13729453214006, 229.28559474873856]","[2203.7181653378534, 50.122795023659556, 1702.3008174690808]","[-1501.108646748957, 25.010286928171624, -883.2991465671664]","[0, 0, 0]","[0, 0.2633812900715194, 0]","[0, 0.72434474591046, 0]","[0.026575502562067255, 0.8647120210368695, 0.027142122406399516]","[0.3330100885358466, 0.4807221093698886, 0.24750043615857742]","[0.013, 0.267, 0.01]","[6.519933516317608, 5.463002349343606, 6.788755909824002]","[4.105827582537433, 4.105827582537433, 4.105827582537433]","[3.316105194571617, 3.8943518789458285, 3.554439520291687]","[2.5849360387858553, 3.0186210520665138, 2.763686783075908]","['Safe', 'Starboard crossing', 'Safe']"
2024/07/31/12:45:07.746852,"[2000, 2001, 2002, 2003]","(-1.9742100238800049, 235.43585205078125, -139.97357177734375, 38.02471923828125)","(0.6717164516448975, 0.4266009032726288, 0.6778061985969543, 0.32491087913513184)","(122.2965316772461, -1000.385986328125, 159.47271728515625, -995.6841430664062)","(208.03126525878906, -998.8980102539062, 196.7480010986328, -1006.71923828125)","[1648.3611988871583, 38.8508506550601, 1650.9088118769016]","[3.4865270002567423, 3.47539312217397, 2.6483519041397487]","[229.04531949917973, 345.09075437310156, 229.34967687205102]","[2205.066950550832, 49.97074569469983, 1700.9518184687445]","[-1507.6173983858025, 24.924899737119347, -866.6376648964318]","[0, 0, 0]","[0, 0.2652922153549136, 0]","[0, 0.7265443947506612, 0]","[0.02669310572949718, 0.8643591799215846, 0.027262591388602042]","[0.3330745675218524, 0.4807920040615583, 0.24781919391626728]","[0.013, 0.268, 0.01]","[6.520869362381307, 5.462340154901816, 6.788733955739289]","[4.105816037877018, 4.105816037877018, 4.105816037877018]","[3.3169315774938637, 3.894887918936706, 3.5544160450538334]","[2.585555825977541, 3.019023082059672, 2.7636691766475177]","['Safe', 'Starboard crossing', 'Safe']"
