time,.m_nShipID,.m_fltHeading,.m_fltVel_U,.m_fltPos_X,.m_fltPos_Y,.RD,.RC,.K,.DCPA,.TCPA,.UDCPA,UTCPA,.UD,.UB,.UK,.CRI,.Rf,.Ra,.Rs,.Rp,.encounter_classification
2024/07/31/12:37:23.945143,"[2000, 2001, 2002, 2003]","(-0.06419499218463898, 304.1907958984375, -126.63484954833984, 90.3631591796875)","(0.6710106134414673, 0.3963305354118347, 0.6778061985969543, 0.3243583142757416)","(135.00257873535156, -1003.3202514648438, 163.67147827148438, -994.0036010742188)","(200.74029541015625, -1004.430908203125, 188.72903442382812, -1004.9707641601562)","[1657.7746612035635, 31.083474834379942, 1651.7852292520965]","[3.771920163991113, 3.609266790335245, 2.691622004553306]","[226.69811907365744, 337.33222453292757, 226.94591564469766]","[2324.8316530376114, 37.057249843650496, 1723.5628691926786]","[-2931.869413898042, 16.731583511927273, -657.6274100121839]","[0, 0.36645229329000656, 0]","[0, 0.46841990330326844, 0]","[0, 0.9060790188637012, 0]","[0.022526355288053634, 0.8005885988687744, 0.022947655776794307]","[0.3105028740043852, 0.4908298212492923, 0.26390675999712504]","[0.012, 0.509, 0.01]","[6.597826135139952, 5.855895822041094, 6.7875348010959256]","[4.1051183007280665, 4.1051183007280665, 4.1051183007280665]","[3.384947199937386, 2.727278394847686, 3.5531105293656062]","[2.6365675428101825, 2.1433159389929073, 2.7626900398813476]","['Safe', 'Safe', 'Safe']"
2024/07/31/12:37:24.045373,"[2000, 2001, 2002, 2003]","(-0.05030163377523422, 304.7183837890625, -126.63484954833984, 90.78924560546875)","(0.6710264682769775, 0.39628615975379944, 0.6778061985969543, 0.3243573307991028)","(135.07034301757812, -1003.3097534179688, 163.63063049316406, -993.9930419921875)","(200.73985290527344, -1004.469482421875, 188.67410278320312, -1004.9397583007812)","[1657.841704593247, 31.004492377473724, 1651.8013750472417]","[3.7722527412629536, 3.609381323622125, 2.693256615749864]","[226.68369182274247, 337.14789732599513, 226.9298282816172]","[2324.9981535402158, 36.923418190928324, 1724.33466294378]","[-2950.965561733384, 16.627358094161146, -659.3023933160887]","[0, 0.37514415645208327, 0]","[0, 0.470589120937624, 0]","[0, 0.9080917008495106, 0]","[0.02250195984526243, 0.7989630343479621, 0.022920172473953282]","[0.3101868891257147, 0.49081093320547015, 0.26389649930357345]","[0.012, 0.513, 0.01]","[6.598005558174425, 5.855969232568332, 6.787597049288238]","[4.105133978513624, 4.105133978513624, 4.105133978513624]","[3.385111035631782, 2.7273456787921386, 3.553171156818406]","[2.6366904195809795, 2.143366401951247, 2.762735510470948]","['Safe', 'Safe', 'Safe']"
2024/07/31/12:37:24.145133,"[2000, 2001, 2002, 2003]","(-0.03677089512348175, 305.235595703125, -126.63484954833984, 91.20684814453125)","(0.6710419654846191, 0.3962433338165283, 0.6778061985969543, 0.3243563771247864)","(135.13677978515625, -1003.299072265625, 163.59059143066406, -993.9829711914062)","(200.73944091796875, -1004.5072631835938, 188.62025451660156, -1004.9092407226562)","[1657.9071561953308, 30.927338418409093, 1651.8173282632094]","[3.7725231996748505, 3.6094928501823405, 2.6948692682654176]","[226.66964708154353, 336.9664092156821, 226.91413712932928]","[2325.1490869881954, 36.792554102596135, 1725.0993312336582]","[-2969.897241701665, 16.525212164241733, -660.9605797053649]","[0, 0.3836824033703773, 0]","[0, 0.4727223453367423, 0]","[0, 0.9100718265660963, 0]","[0.02247822529907645, 0.7973579395827863, 0.022893383696020786]","[0.3098735814724399, 0.49079250304175964, 0.2638843231683772]","[0.012, 0.518, 0.01]","[6.598179483075972, 5.856040985579424, 6.787657872104345]","[4.105149302446315, 4.105149302446315, 4.105149302446315]","[3.3852698905855094, 2.727411443956495, 3.5532303980870803]","[2.6368095607962747, 2.143415725824514, 2.762779941422453]","['Safe', 'Safe', 'Safe']"
2024/07/31/12:37:24.245201,"[2000, 2001, 2002, 2003]","(-0.02305496297776699, 305.76318359375, -126.63484954833984, 91.63287353515625)","(0.6710575819015503, 0.3962003290653229, 0.6778061985969543, 0.3243553936481476)","(135.20455932617188, -1003.287841796875, 163.5497283935547, -993.972900390625)","(200.73902893066406, -1004.545654296875, 188.5653076171875, -1004.8781127929688)","[1657.973596482326, 30.848894142992187, 1651.8337562591103]","[3.7727415248939242, 3.6096059417086, 2.696525060496237]","[226.65541173770765, 336.78043444620357, 226.89821235915082]","[2325.290332328093, 36.65937131675527, 1725.8877758489539]","[-2989.4269372087274, 16.421021061226064, -662.6685489529698]","[0, 0.3924088946636462, 0]","[0, 0.47490593404347753, 0]","[0, 0.91209972845858, 0]","[0.022454182841151415, 0.7957084948241753, 0.02286621388692961]","[0.30955043343984995, 0.4907738689389444, 0.2638697789860261]","[0.012, 0.522, 0.01]","[6.598354344348784, 5.856113288897204, 6.787719220803906]","[4.105164744036807, 4.105164744036807, 4.105164744036807]","[3.3854296125912082, 2.7274777139096105, 3.553290146702262]","[2.636929352300549, 2.1434654282893506, 2.7628247528838394]","['Safe', 'Safe', 'Safe']"
2024/07/31/12:37:24.345144,"[2000, 2001, 2002, 2003]","(-0.009557798504829407, 306.28564453125, -126.63484954833984, 92.05474853515625)","(0.6710730195045471, 0.3961584270000458, 0.6778061985969543, 0.32435446977615356)","(135.27166748046875, -1003.2764282226562, 163.50929260253906, -993.963134765625)","(200.73863220214844, -1004.5836181640625, 188.51092529296875, -1004.84716796875)","[1658.0391506429814, 30.771519999593405, 1651.8500811355386]","[3.77289918323747, 3.6097172067477894, 2.698175214829311]","[226.64140689267202, 336.59555324150614, 226.8825203748328]","[2325.4174344171306, 36.527880469139106, 1726.6767930251108]","[-3008.9856376413004, 16.317916911390014, -664.3758198435711]","[0, 0.4010583855224018, 0]","[0, 0.4770744291974057, 0]","[0, 0.9141148796161352, 0]","[0.022430543618733423, 0.7940640966571004, 0.022839458791754474]","[0.3092268176861768, 0.49075548910387207, 0.2638532473366863]","[0.012, 0.526, 0.01]","[6.598525590459215, 5.856184762696805, 6.787779738432691]","[4.105180008599514, 4.105180008599514, 4.105180008599514]","[3.3855860769361175, 2.727543223964038, 3.553349097386778]","[2.637046700559231, 2.143514560830171, 2.7628689658972263]","['Safe', 'Safe', 'Safe']"
2024/07/31/12:37:24.445143,"[2000, 2001, 2002, 2003]","(0.0037255280185490847, 306.802734375, -126.63484954833984, 92.47235107421875)","(0.6710882186889648, 0.39611759781837463, 0.6778061985969543, 0.32435354590415955)","(135.33810424804688, -1003.2647705078125, 163.46925354003906, -993.9537353515625)","(200.73826599121094, -1004.6210327148438, 188.4570770263672, -1004.8164672851562)","[1658.1036991093738, 30.695199981569573, 1651.8664002529358]","[3.772996908136457, 3.609826710216355, 2.6998189457665442]","[226.62762661321307, 336.41168251923773, 226.86705650990893]","[2325.5304165503417, 36.39804013207976, 1727.4660728156543]","[-3028.559650454878, 16.215858532793796, -666.0815079863548]","[0, 0.4096296648642087, 0]","[0, 0.479228118364697, 0]","[0, 0.9161173451046362, 0]","[0.022407296940171684, 0.7924241178156015, 0.022813109682520427]","[0.30890299582263625, 0.49073739351126144, 0.26383477058575916]","[0.012, 0.531, 0.01]","[6.598693065431362, 5.856255131082811, 6.787839357884825]","[4.10519503720659, 4.10519503720659, 4.10519503720659]","[3.385739127292776, 2.727607721228826, 3.553407170162121]","[2.6371614883267247, 2.143562933778762, 2.7629125204787335]","['Safe', 'Safe', 'Safe']"
2024/07/31/12:37:24.545336,"[2000, 2001, 2002, 2003]","(0.017197374254465103, 307.330322265625, -126.63484954833984, 92.89837646484375)","(0.6711035966873169, 0.39607658982276917, 0.6778061985969543, 0.32435259222984314)","(135.4058837890625, -1003.2525024414062, 163.42840576171875, -993.9443359375)","(200.7379150390625, -1004.6591186523438, 188.4021453857422, -1004.7850952148438)","[1658.169249804994, 30.61762685387539, 1651.8831609483452]","[3.7730356345500358, 3.609937785165693, 2.701506228031607]","[226.61365574795582, 336.2232707693726, 226.8513546200588]","[2325.632359229144, 36.26593153894417, 1728.2796397117536]","[-3048.7554944368694, 16.111765616035992, -667.8372274943897]","[0, 0.4183789352951307, 0]","[0, 0.4814324056060899, 0]","[0, 0.9181682274343675, 0]","[0.022383742411954288, 0.7907389446549209, 0.02278637230138708]","[0.3085689847689965, 0.490719058199431, 0.2638137697403187]","[0.012, 0.535, 0.01]","[6.598861711686343, 5.856326325745741, 6.787899727483092]","[4.105210242409278, 4.105210242409278, 4.105210242409278]","[3.385893270912667, 2.7276729762233662, 3.553465969562708]","[2.637277096041643, 2.1436118750246673, 2.7629566200291737]","['Safe', 'Safe', 'Safe']"
2024/07/31/12:37:24.645278,"[2000, 2001, 2002, 2003]","(0.030459774658083916, 307.852783203125, -126.63484954833984, 93.3201904296875)","(0.6711187958717346, 0.39603662490844727, 0.6778061985969543, 0.3243516981601715)","(135.47299194335938, -1003.2400512695312, 163.38795471191406, -993.9352416992188)","(200.73757934570312, -1004.6967163085938, 188.34774780273438, -1004.75390625)","[1658.2338699862264, 30.5411064017697, 1651.899818525124]","[3.7730120314330193, 3.610047114198878, 2.703187080495896]","[226.59990460712845, 336.03588394199215, 226.83587619470308]","[2325.719811600291, 36.13547962291939, 1729.0934629178928]","[-3068.980039475777, 16.00872257590216, -669.5908408725851]","[0, 0.4270437706396818, 0]","[0, 0.48362211188345555, 0]","[0, 0.920207065776874, 0]","[0.0223605717614756, 0.7890582622436084, 0.022760032498577054]","[0.30823457300074253, 0.49070097072630053, 0.26379084487322396]","[0.012, 0.54, 0.01]","[6.599026900330524, 5.856396690995837, 6.787959266094277]","[4.105225270598218, 4.105225270598218, 4.105225270598218]","[3.386044296429722, 2.7277374713896934, 3.553523971091307]","[2.6373903651794346, 2.1436602463994126, 2.7630001211756228]","['Safe', 'Safe', 'Safe']"
2024/07/31/12:37:24.745200,"[2000, 2001, 2002, 2003]","(0.0436481349170208, 308.3751220703125, -126.63484954833984, 93.7420654296875)","(0.671133816242218, 0.3959972560405731, 0.6778061985969543, 0.3243508040904999)","(135.54010009765625, -1003.2272338867188, 163.34750366210938, -993.9264526367188)","(200.7372589111328, -1004.7341918945312, 188.29336547851562, -1004.7227172851562)","[1658.2981611631292, 30.46486943550851, 1651.9166983659193]","[3.772925791134133, 3.61015587149032, 2.7048782292828415]","[226.58623420811486, 335.84769805179394, 226.82046449192129]","[2325.7935608296184, 36.005384642945636, 1729.9157991591467]","[-3089.426092745874, 15.905712351474689, -671.3596759930336]","[0, 0.4357072544877857, 0]","[0, 0.4858191003602902, 0]","[0, 0.9222544818241694, 0]","[0.02233755036246876, 0.7873657544351269, 0.02273382306286531]","[0.30789663462492156, 0.4906830333736655, 0.2637658137920975]","[0.012, 0.544, 0.01]","[6.599189809760615, 5.856466226888193, 6.788018130855531]","[4.105240121780755, 4.105240121780755, 4.105240121780755]","[3.386193248393498, 2.727801206764667, 3.5535813140345764]","[2.637502079152266, 2.143708047930643, 2.7630431283830754]","['Safe', 'Safe', 'Safe']"
2024/07/31/12:37:24.844997,"[2000, 2001, 2002, 2003]","(0.056633856147527695, 308.892333984375, -126.63484954833984, 94.15966796875)","(0.6711486577987671, 0.39595893025398254, 0.6778061985969543, 0.32434991002082825)","(135.60655212402344, -1003.2141723632812, 163.30746459960938, -993.9179077148438)","(200.73696899414062, -1004.7711791992188, 188.23951721191406, -1004.6917724609375)","[1658.361501469044, 30.38968461429097, 1651.9334994142312]","[3.7727774130882135, 3.61026294164577, 2.706562212187368]","[226.57277823502892, 335.6605319722867, 226.80527241436374]","[2325.8528034916303, 35.87694104678973, 1730.7380083960566]","[-3109.8956590222538, 15.80374383729392, -673.125199614533]","[0, 0.44428007771059186, 0]","[0, 0.4880012596952933, 0]","[0, 0.9242897079042955, 0]","[0.022314902915844148, 0.7856778226704109, 0.02270800355332747]","[0.3075584518036674, 0.4906653391945399, 0.2637388988186016]","[0.012, 0.549, 0.01]","[6.5993492619657665, 5.8565349334772465, 6.788076321805436]","[4.105254795964143, 4.105254795964143, 4.105254795964143]","[3.3863390825095006, 2.727864182384712, 3.5536379984198065]","[2.637611454739268, 2.143755279645677, 2.7630856416719975]","['Safe', 'Safe', 'Safe']"
2024/07/31/12:37:24.945133,"[2000, 2001, 2002, 2003]","(0.06981027126312256, 309.419921875, -126.63484954833984, 94.585693359375)","(0.6711636781692505, 0.39592039585113525, 0.6778061985969543, 0.324349045753479)","(135.67433166503906, -1003.2005615234375, 163.26661682128906, -993.9094848632812)","(200.73667907714844, -1004.8087768554688, 188.18458557128906, -1004.6600952148438)","[1658.425819969045, 30.31328609984195, 1651.9507596857625]","[3.7725602002261427, 3.6103716021559547, 2.7082901325143887]","[226.55912654098574, 335.46877714281163, 226.7898356312967]","[2325.898860148546, 35.7462899161945, 1731.5852020662837]","[-3131.007818877313, 15.69975786662569, -674.94093623048]","[0, 0.4530172757462618, 0]","[0, 0.490234622817829, 0]","[0, 0.9263747356197328, 0]","[0.022291939083102563, 0.7839437907497171, 0.022681784859336918]","[0.30720978671538196, 0.49064740367815296, 0.2637093297542718]","[0.012, 0.553, 0.01]","[6.599509964157284, 5.856604466343534, 6.788135105812418]","[4.105269646743172, 4.105269646743172, 4.105269646743172]","[3.3864860796187735, 2.7279279157346923, 3.553695270177117]","[2.637721702571223, 2.143803079658162, 2.7631285954899805]","['Safe', 'Safe', 'Safe']"
2024/07/31/12:37:25.045386,"[2000, 2001, 2002, 2003]","(0.08265753090381622, 309.93701171875, -126.63484954833984, 95.007568359375)","(0.6711783409118652, 0.3958832621574402, 0.6778061985969543, 0.32434818148612976)","(135.74078369140625, -1003.1868896484375, 163.22616577148438, -993.9013061523438)","(200.73641967773438, -1004.845458984375, 188.13018798828125, -1004.6287231445312)","[1658.4885417015907, 30.238540857558313, 1651.967526639368]","[3.772281633933522, 3.6104775449821425, 2.7100092497352923]","[226.545817913326, 335.27868017739985, 226.77476342938257]","[2325.9295836670417, 35.61812682853585, 1732.4309995344026]","[-3151.9285862735655, 15.597329293779273, -676.7481411159357]","[0, 0.4616021921859538, 0]","[0, 0.49243752675990904, 0]","[0, 0.9284300953797666, 0]","[0.022269564958835364, 0.7822200747676351, 0.022656201630171957]","[0.3068644689599872, 0.49062990306396637, 0.26367792874949264]","[0.012, 0.557, 0.01]","[6.599665562754669, 5.85667234219733, 6.788192543361688]","[4.105284143736464, 4.105284143736464, 4.105284143736464]","[3.3866284453203486, 2.727990130641553, 3.5537512256403962]","[2.6378284768474045, 2.1438497408383075, 2.7631705620874403]","['Safe', 'Safe', 'Safe']"
2024/07/31/12:37:25.145225,"[2000, 2001, 2002, 2003]","(0.09556672722101212, 310.4593505859375, -126.63484954833984, 95.4251708984375)","(0.6711930632591248, 0.39584630727767944, 0.6778061985969543, 0.3243473470211029)","(135.80789184570312, -1003.1727294921875, 163.18612670898438, -993.8934936523438)","(200.7361602783203, -1004.8824462890625, 188.0763397216797, -1004.5975952148438)","[1658.5516006428727, 30.163634288198548, 1651.9851733367602]","[3.771932789623098, 3.6105840059857806, 2.7117242766887926]","[226.5324504088601, 335.08839697553066, 226.7596092554605]","[2325.945775667153, 35.48995242631632, 1733.2794623422467]","[-3173.293265840959, 15.494924690661506, -678.5609027563655]","[0, 0.47019927088544217, 0]","[0, 0.4946575367817658, 0]","[0, 0.9305103171098646, 0]","[0.02224710440057409, 0.7804900441519333, 0.0226304954367596]","[0.3065119854818074, 0.49061232100372365, 0.26364465604892134]","[0.012, 0.562, 0.01]","[6.599820921019823, 5.856740492510078, 6.788250125531388]","[4.105298699466047, 4.105298699466047, 4.105298699466047]","[3.3867706168311766, 2.7280525974780856, 3.5538073299808732]","[2.637935105480525, 2.143896590965707, 2.7632126403427977]","['Safe', 'Safe', 'Safe']"
2024/07/31/12:37:25.244992,"[2000, 2001, 2002, 2003]","(0.10840888321399689, 310.981689453125, -126.63484954833984, 95.8511962890625)","(0.6712076663970947, 0.39580991864204407, 0.6778061985969543, 0.32434648275375366)","(135.87501525878906, -1003.158203125, 163.14527893066406, -993.8857421875)","(200.73593139648438, -1004.9192504882812, 188.0214080810547, -1004.5657348632812)","[1658.6143077612019, 30.088742107482858, 1652.002362635914]","[3.7715149072356877, 3.6106899333460047, 2.7134799012718225]","[226.5191551723113, 334.8947139462186, 226.7445035911148]","[2325.9466429546437, 35.36126339466657, 1734.1504147468615]","[-3194.8921830441873, 15.391524133407936, -680.4140904519098]","[0, 0.47883976884307455, 0]","[0, 0.4968975017302546, 0]","[0, 0.9326050685377926, 0]","[0.022224777741077117, 0.7787243877248087, 0.022604887666401008]","[0.3061558378751344, 0.4905948509111494, 0.2636086454212337]","[0.012, 0.566, 0.01]","[6.5999743139189775, 5.8568080895541, 6.788307336743726]","[4.10531313714287, 4.10531313714287, 4.10531313714287]","[3.3869110108859606, 2.728114557543733, 3.553863064701647]","[2.6380404010216134, 2.1439430610149426, 2.763254441383378]","['Safe', 'Safe', 'Safe']"
2024/07/31/12:37:25.344774,"[2000, 2001, 2002, 2003]","(0.1213126853108406, 311.50927734375, -126.63484954833984, 96.27301025390625)","(0.6712223291397095, 0.3957737684249878, 0.6778061985969543, 0.3243456482887268)","(135.94281005859375, -1003.1432495117188, 163.10482788085938, -993.8782958984375)","(200.73570251464844, -1004.9563598632812, 187.96701049804688, -1004.5341796875)","[1658.677404477446, 30.01367539500917, 1652.0204450349968]","[3.7710213873289993, 3.610796376376378, 2.7152314136579117]","[226.50579943315537, 334.7007681783243, 226.729318856117]","[2325.9317365377256, 35.23253972628635, 1735.0241183738005]","[-3216.947356407508, 15.288119627397483, -682.2722595336304]","[0, 0.4874889303160739, 0]","[0, 0.4991556993475973, 0]","[0, 0.9347262082997922, 0]","[0.022202362000086184, 0.7769516084276846, 0.02257916208499755]","[0.30579239414053955, 0.49057729955180784, 0.2635707603846449]","[0.012, 0.571, 0.01]","[6.6001273094742485, 5.856875961057215, 6.788364692578734]","[4.105327633555999, 4.105327633555999, 4.105327633555999]","[3.387051071547211, 2.728176769539136, 3.5539189483010727]","[2.6381454465175507, 2.1439897200114943, 2.7632963540829474]","['Safe', 'Safe', 'Safe']"
