time,.m_nShipID,.m_fltHeading,.m_fltVel_U,.m_fltPos_X,.m_fltPos_Y
2024/07/31/12:44:57.946719,"(2000, 2001, 2002, 2003)","(2.461768865585327, 191.6500244140625, -139.97357177734375, 356.6767578125)","(0.6717193722724915, 0.40614065527915955, 0.6778061985969543, 0.3265414535999298)","(115.71463012695312, -996.4982299804688, 164.5592041015625, -998.8040771484375)","(207.88795471191406, -997.707763671875, 201.0200653076172, -1006.6127319335938)"
2024/07/31/12:44:58.046643,"(2000, 2001, 2002, 2003)","(2.4438674449920654, 192.09051513671875, -139.97357177734375, 357.10296630859375)","(0.671729564666748, 0.4066108167171478, 0.6778061985969543, 0.3265119791030884)","(115.78239440917969, -996.5391235351562, 164.50677490234375, -998.7736206054688)","(207.89114379882812, -997.7039184570312, 200.9760284423828, -1006.6253051757812)"
2024/07/31/12:44:58.146475,"(2000, 2001, 2002, 2003)","(2.4251186847686768, 192.52508544921875, -139.97357177734375, 357.52496337890625)","(0.6717393398284912, 0.4070803225040436, 0.6778061985969543, 0.3264831304550171)","(115.84882354736328, -996.5796508789062, 164.4548797607422, -998.7433471679688)","(207.89425659179688, -997.700439453125, 200.93243408203125, -1006.6375122070312)"
2024/07/31/12:44:58.247118,"(2000, 2001, 2002, 2003)","(2.4049832820892334, 192.95379638671875, -139.97357177734375, 357.9427490234375)","(0.6717489957809448, 0.4075487554073334, 0.6778061985969543, 0.3264549672603607)","(115.91593170166016, -996.619873046875, 164.4034881591797, -998.7132568359375)","(207.89739990234375, -997.6973266601562, 200.8892822265625, -1006.6493530273438)"
2024/07/31/12:44:58.346631,"(2000, 2001, 2002, 2003)","(2.3837168216705322, 193.38531494140625, -139.97357177734375, 358.36474609375)","(0.6717585921287537, 0.408025324344635, 0.6778061985969543, 0.3264268934726715)","(115.9830322265625, -996.6605834960938, 164.35159301757812, -998.6828002929688)","(207.90052795410156, -997.694580078125, 200.84568786621094, -1006.6611328125)"
2024/07/31/12:44:58.447228,"(2000, 2001, 2002, 2003)","(2.361380100250244, 193.81536865234375, -139.97357177734375, 358.78668212890625)","(0.6717680096626282, 0.40850508213043213, 0.6778061985969543, 0.32639914751052856)","(116.05013275146484, -996.7013549804688, 164.2996826171875, -998.6522827148438)","(207.90362548828125, -997.692138671875, 200.80209350585938, -1006.6726684570312)"
2024/07/31/12:44:58.546940,"(2000, 2001, 2002, 2003)","(2.338029384613037, 194.2440185546875, -139.97357177734375, 359.212890625)","(0.6717772483825684, 0.40898776054382324, 0.6778061985969543, 0.3263714909553528)","(116.11724090576172, -996.7422485351562, 164.2472686767578, -998.621337890625)","(207.90672302246094, -997.6900634765625, 200.75807189941406, -1006.68408203125)"
2024/07/31/12:44:58.647058,"(2000, 2001, 2002, 2003)","(2.3137171268463135, 194.6712646484375, -139.97357177734375, 359.63067626953125)","(0.6717864274978638, 0.40947312116622925, 0.6778061985969543, 0.326344758272171)","(116.1843490600586, -996.7831420898438, 164.1958770751953, -998.5909423828125)","(207.9097900390625, -997.6883544921875, 200.7149200439453, -1006.6950073242188)"
2024/07/31/12:44:58.746813,"(2000, 2001, 2002, 2003)","(2.288754463195801, 195.09295654296875, -139.97357177734375, 0.0484619140625)","(0.6717953085899353, 0.40995606780052185, 0.6778061985969543, 0.32631832361221313)","(116.25079345703125, -996.8236694335938, 164.14450073242188, -998.5604858398438)","(207.91281127929688, -997.68701171875, 200.6717529296875, -1006.7057495117188)"
2024/07/31/12:44:58.846507,"(2000, 2001, 2002, 2003)","(2.262404441833496, 195.52178955078125, -139.97357177734375, 0.47467041015625)","(0.6718041896820068, 0.41045111417770386, 0.6778061985969543, 0.3262917399406433)","(116.31857299804688, -996.8651123046875, 164.09207153320312, -998.5293579101562)","(207.91587829589844, -997.6859741210938, 200.6277313232422, -1006.7164916992188)"
2024/07/31/12:44:58.946935,"(2000, 2001, 2002, 2003)","(2.235492467880249, 195.945068359375, -139.97357177734375, 0.8966064453125)","(0.6718128323554993, 0.4109431207180023, 0.6778061985969543, 0.32626575231552124)","(116.38568878173828, -996.90625, 164.04017639160156, -998.4984130859375)","(207.9188995361328, -997.6852416992188, 200.58413696289062, -1006.7268676757812)"
2024/07/31/12:44:59.046743,"(2000, 2001, 2002, 2003)","(2.207512617111206, 196.37139892578125, -139.97357177734375, 1.32281494140625)","(0.6718214154243469, 0.4114416539669037, 0.6778061985969543, 0.32623982429504395)","(116.45347595214844, -996.94775390625, 163.9877471923828, -998.4671020507812)","(207.92190551757812, -997.6849365234375, 200.54010009765625, -1006.7371826171875)"
2024/07/31/12:44:59.146760,"(2000, 2001, 2002, 2003)","(2.1793551445007324, 196.78814697265625, -139.97357177734375, 1.7406005859375)","(0.6718296408653259, 0.4119318723678589, 0.6778061985969543, 0.3262147307395935)","(116.5199203491211, -996.9885864257812, 163.93637084960938, -998.4363403320312)","(207.9248504638672, -997.6849365234375, 200.4969482421875, -1006.7470092773438)"
2024/07/31/12:44:59.247588,"(2000, 2001, 2002, 2003)","(2.150200605392456, 197.20794677734375, -139.97357177734375, 2.16253662109375)","(0.6718378067016602, 0.4124283194541931, 0.6778061985969543, 0.32618972659111023)","(116.5870361328125, -997.02978515625, 163.88446044921875, -998.4052124023438)","(207.92779541015625, -997.685302734375, 200.45335388183594, -1006.7567138671875)"
2024/07/31/12:44:59.347264,"(2000, 2001, 2002, 2003)","(2.1203625202178955, 197.62664794921875, -139.97357177734375, 2.58453369140625)","(0.6718457341194153, 0.41292572021484375, 0.6778061985969543, 0.3261650502681732)","(116.65415954589844, -997.0711059570312, 163.8325653076172, -998.3739624023438)","(207.9307098388672, -997.68603515625, 200.40975952148438, -1006.7661743164062)"
2024/07/31/12:44:59.447122,"(2000, 2001, 2002, 2003)","(2.0898687839508057, 198.0443115234375, -139.97357177734375, 3.0064697265625)","(0.6718534827232361, 0.41342392563819885, 0.6778061985969543, 0.3261406719684601)","(116.72128295898438, -997.1124267578125, 163.78065490722656, -998.3427124023438)","(207.93360900878906, -997.6870727539062, 200.36618041992188, -1006.7754516601562)"
2024/07/31/12:44:59.546744,"(2000, 2001, 2002, 2003)","(2.058744430541992, 198.46099853515625, -139.97357177734375, 3.428466796875)","(0.6718610525131226, 0.4139224886894226, 0.6778061985969543, 0.3261166214942932)","(116.78840637207031, -997.15380859375, 163.728759765625, -998.3113403320312)","(207.9364776611328, -997.6884765625, 200.3225860595703, -1006.784423828125)"
2024/07/31/12:44:59.646947,"(2000, 2001, 2002, 2003)","(2.0270121097564697, 198.876708984375, -139.97357177734375, 3.85040283203125)","(0.6718684434890747, 0.41442161798477173, 0.6778061985969543, 0.3260928690433502)","(116.85553741455078, -997.1951904296875, 163.67684936523438, -998.2799682617188)","(207.9393310546875, -997.690185546875, 200.27899169921875, -1006.793212890625)"
2024/07/31/12:44:59.746648,"(2000, 2001, 2002, 2003)","(1.9946914911270142, 199.29150390625, -139.97357177734375, 4.2723388671875)","(0.6718755960464478, 0.4149206876754761, 0.6778061985969543, 0.3260694444179535)","(116.92266082763672, -997.2366333007812, 163.6249542236328, -998.2484741210938)","(207.942138671875, -997.6922607421875, 200.2353973388672, -1006.8018188476562)"
2024/07/31/12:44:59.847363,"(2000, 2001, 2002, 2003)","(1.9618279933929443, 199.7054443359375, -139.97357177734375, 4.6943359375)","(0.6718826293945312, 0.41541966795921326, 0.6778061985969543, 0.32604628801345825)","(116.98979187011719, -997.278076171875, 163.5730438232422, -998.2169799804688)","(207.94493103027344, -997.6947021484375, 200.19180297851562, -1006.8101196289062)"
2024/07/31/12:44:59.946823,"(2000, 2001, 2002, 2003)","(1.9284111261367798, 200.11859130859375, -139.97357177734375, 5.11627197265625)","(0.6718893647193909, 0.4159180223941803, 0.6778061985969543, 0.3260234594345093)","(117.05692291259766, -997.319580078125, 163.52114868164062, -998.1853637695312)","(207.94769287109375, -997.697509765625, 200.14820861816406, -1006.8181762695312)"
2024/07/31/12:45:00.046841,"(2000, 2001, 2002, 2003)","(1.8944838047027588, 200.531005859375, -139.97357177734375, 5.5382080078125)","(0.6718959808349609, 0.416415810585022, 0.6778061985969543, 0.3260009288787842)","(117.12406158447266, -997.3611450195312, 163.46923828125, -998.1537475585938)","(207.95042419433594, -997.7006225585938, 200.1046142578125, -1006.8260498046875)"
2024/07/31/12:45:00.146855,"(2000, 2001, 2002, 2003)","(1.8600305318832397, 200.94268798828125, -139.97357177734375, 5.960205078125)","(0.6719023585319519, 0.41691267490386963, 0.6778061985969543, 0.32597866654396057)","(117.19119262695312, -997.4026489257812, 163.41734313964844, -998.1220703125)","(207.95310974121094, -997.7040405273438, 200.06101989746094, -1006.8336791992188)"
2024/07/31/12:45:00.246599,"(2000, 2001, 2002, 2003)","(1.82541823387146, 201.349609375, -139.97357177734375, 6.38214111328125)","(0.671908438205719, 0.4174034297466278, 0.6778061985969543, 0.32595667243003845)","(117.25765991210938, -997.44384765625, 163.3654327392578, -998.09033203125)","(207.9557647705078, -997.7078247070312, 200.01744079589844, -1006.841064453125)"
2024/07/31/12:45:00.347174,"(2000, 2001, 2002, 2003)","(1.7895945310592651, 201.76416015625, -139.97357177734375, 6.8040771484375)","(0.6719144582748413, 0.41790273785591125, 0.6778061985969543, 0.3259350061416626)","(117.32546997070312, -997.48583984375, 163.31353759765625, -998.0585327148438)","(207.9584197998047, -997.7120361328125, 199.97384643554688, -1006.8482055664062)"
2024/07/31/12:45:00.446628,"(2000, 2001, 2002, 2003)","(1.7536336183547974, 202.174072265625, -139.97357177734375, 7.22601318359375)","(0.6719202399253845, 0.41839542984962463, 0.6778061985969543, 0.32591357827186584)","(117.39261627197266, -997.5274047851562, 163.26162719726562, -998.0266723632812)","(207.96102905273438, -997.7164916992188, 199.9302520751953, -1006.8551635742188)"
2024/07/31/12:45:00.546961,"(2000, 2001, 2002, 2003)","(1.7171896696090698, 202.58343505859375, -139.97357177734375, 7.64801025390625)","(0.6719257831573486, 0.4188862442970276, 0.6778061985969543, 0.32589244842529297)","(117.45975494384766, -997.5690307617188, 163.20973205566406, -997.9947509765625)","(207.96360778808594, -997.7213134765625, 199.88665771484375, -1006.86181640625)"
2024/07/31/12:45:00.647084,"(2000, 2001, 2002, 2003)","(1.680270791053772, 202.992431640625, -139.97357177734375, 8.0699462890625)","(0.6719310879707336, 0.41937488317489624, 0.6778061985969543, 0.3258715867996216)","(117.52690124511719, -997.6106567382812, 163.15782165527344, -997.9628295898438)","(207.9661407470703, -997.7265014648438, 199.8430633544922, -1006.8682861328125)"
2024/07/31/12:45:00.746588,"(2000, 2001, 2002, 2003)","(1.6428842544555664, 203.4010009765625, -139.97357177734375, 8.49188232421875)","(0.6719362139701843, 0.41986116766929626, 0.6778061985969543, 0.3258509933948517)","(117.59404754638672, -997.6522827148438, 163.10592651367188, -997.9308471679688)","(207.96865844726562, -997.7319946289062, 199.79946899414062, -1006.87451171875)"
2024/07/31/12:45:00.847497,"(2000, 2001, 2002, 2003)","(1.605035424232483, 203.80926513671875, -139.97357177734375, 8.913818359375)","(0.6719411015510559, 0.42034482955932617, 0.6778061985969543, 0.3258306682109833)","(117.66120147705078, -997.6939086914062, 163.05401611328125, -997.8988037109375)","(207.97113037109375, -997.73779296875, 199.75587463378906, -1006.8804931640625)"
2024/07/31/12:45:00.947103,"(2000, 2001, 2002, 2003)","(1.5663774013519287, 204.2213134765625, -139.97357177734375, 9.3399658203125)","(0.6719458699226379, 0.4208303689956665, 0.6778061985969543, 0.32581040263175964)","(117.72901916503906, -997.7359619140625, 163.00160217285156, -997.8663940429688)","(207.9735870361328, -997.7440795898438, 199.71185302734375, -1006.8862915039062)"
2024/07/31/12:45:01.046714,"(2000, 2001, 2002, 2003)","(1.528434157371521, 204.6209716796875, -139.97357177734375, 9.75347900390625)","(0.6719502210617065, 0.4212982654571533, 0.6778061985969543, 0.32579100131988525)","(117.79483032226562, -997.7767333984375, 162.9507293701172, -997.8349609375)","(207.9759521484375, -997.7504272460938, 199.66912841796875, -1006.8916625976562)"
2024/07/31/12:45:01.147017,"(2000, 2001, 2002, 2003)","(1.488875150680542, 205.03265380859375, -139.97357177734375, 10.17962646484375)","(0.6719545125961304, 0.42177730798721313, 0.6778061985969543, 0.3257712721824646)","(117.86265563964844, -997.8187866210938, 162.8983154296875, -997.802490234375)","(207.97833251953125, -997.7573852539062, 199.62510681152344, -1006.8970336914062)"
2024/07/31/12:45:01.247363,"(2000, 2001, 2002, 2003)","(1.4492673873901367, 205.44024658203125, -139.97357177734375, 10.6015625)","(0.6719585657119751, 0.42224782705307007, 0.6778061985969543, 0.3257519602775574)","(117.9298095703125, -997.8604125976562, 162.84640502929688, -997.7703247070312)","(207.9806671142578, -997.7645263671875, 199.58151245117188, -1006.9020385742188)"
2024/07/31/12:45:01.347391,"(2000, 2001, 2002, 2003)","(1.4096286296844482, 205.8477783203125, -139.97357177734375, 11.02349853515625)","(0.671962320804596, 0.42271435260772705, 0.6778061985969543, 0.32573291659355164)","(117.99629211425781, -997.9019775390625, 162.7945098876953, -997.7380981445312)","(207.98294067382812, -997.7720947265625, 199.5379180908203, -1006.9068603515625)"
2024/07/31/12:45:01.447074,"(2000, 2001, 2002, 2003)","(1.3687478303909302, 206.25537109375, -139.97357177734375, 11.4454345703125)","(0.6719659566879272, 0.423176646232605, 0.6778061985969543, 0.325714111328125)","(118.06412506103516, -997.9435424804688, 162.7425994873047, -997.705810546875)","(207.9852294921875, -997.7799072265625, 199.49432373046875, -1006.9114379882812)"
2024/07/31/12:45:01.547301,"(2000, 2001, 2002, 2003)","(1.327843189239502, 206.6630859375, -139.97357177734375, 11.8673095703125)","(0.6719693541526794, 0.42363446950912476, 0.6778061985969543, 0.32569554448127747)","(118.13128662109375, -997.985107421875, 162.69070434570312, -997.6735229492188)","(207.98744201660156, -997.7880859375, 199.4507293701172, -1006.9157104492188)"
2024/07/31/12:45:01.646833,"(2000, 2001, 2002, 2003)","(1.2865498065948486, 207.07098388671875, -139.97357177734375, 12.28924560546875)","(0.6719725131988525, 0.4240874648094177, 0.6778061985969543, 0.32567721605300903)","(118.19844818115234, -998.0266723632812, 162.6387939453125, -997.6412353515625)","(207.9896240234375, -997.796630859375, 199.40713500976562, -1006.9197998046875)"
2024/07/31/12:45:01.746836,"(2000, 2001, 2002, 2003)","(1.244832992553711, 207.47906494140625, -139.97357177734375, 12.711181640625)","(0.6719754338264465, 0.42453548312187195, 0.6778061985969543, 0.3256591558456421)","(118.26560974121094, -998.0681762695312, 162.58689880371094, -997.60888671875)","(207.9917755126953, -997.8054809570312, 199.36354064941406, -1006.9236450195312)"
2024/07/31/12:45:01.847257,"(2000, 2001, 2002, 2003)","(1.2023074626922607, 207.89166259765625, -139.97357177734375, 13.1373291015625)","(0.6719781756401062, 0.4249821603298187, 0.6778061985969543, 0.32564112544059753)","(118.33345031738281, -998.110107421875, 162.5344696044922, -997.5762329101562)","(207.993896484375, -997.8147583007812, 199.31951904296875, -1006.9273071289062)"
2024/07/31/12:45:01.946779,"(2000, 2001, 2002, 2003)","(1.1602128744125366, 208.29638671875, -139.97357177734375, 13.5550537109375)","(0.671980619430542, 0.42541468143463135, 0.6778061985969543, 0.32562366127967834)","(118.39994049072266, -998.151123046875, 162.48309326171875, -997.5441284179688)","(207.99594116210938, -997.8241577148438, 199.2763671875, -1006.9306640625)"
2024/07/31/12:45:02.046714,"(2000, 2001, 2002, 2003)","(1.1172764301300049, 208.7056884765625, -139.97357177734375, 13.9769287109375)","(0.6719828844070435, 0.42584553360939026, 0.6778061985969543, 0.3256062865257263)","(118.46710968017578, -998.1925659179688, 162.43118286132812, -997.51171875)","(207.9979705810547, -997.8340454101562, 199.23277282714844, -1006.9337768554688)"
2024/07/31/12:45:02.147197,"(2000, 2001, 2002, 2003)","(1.0739250183105469, 209.11553955078125, -139.97357177734375, 14.39886474609375)","(0.6719849109649658, 0.4262700080871582, 0.6778061985969543, 0.325589120388031)","(118.5342788696289, -998.2340087890625, 162.37928771972656, -997.4793090820312)","(207.9999542236328, -997.8441772460938, 199.18917846679688, -1006.9367065429688)"
2024/07/31/12:45:02.246967,"(2000, 2001, 2002, 2003)","(1.0301625728607178, 209.5260009765625, -139.97357177734375, 14.82080078125)","(0.6719867587089539, 0.4266878664493561, 0.6778061985969543, 0.3255721628665924)","(118.60144805908203, -998.2753295898438, 162.32737731933594, -997.4468383789062)","(208.00189208984375, -997.8546752929688, 199.1455841064453, -1006.9393310546875)"
