time,.m_nShipID,.m_fltHeading,.m_fltVel_U,.m_fltPos_X,.m_fltPos_Y
2024/07/31/12:39:28.945468,"(2000, 2001, 2002, 2003)","(-3.249183177947998, 227.376220703125, -271.61480712890625, 240.5198974609375)","(0.6501572132110596, 0.39878448843955994, 0.494406133890152, 0.32930782437324524)","(216.7389678955078, -1002.3601684570312, 112.54573059082031, -1003.2012329101562)","(197.95994567871094, -999.2499389648438, 133.8939971923828, -1000.0057373046875)"
2024/07/31/12:39:29.044832,"(2000, 2001, 2002, 2003)","(-3.144606351852417, 227.904296875, -272.2052917480469, 240.9466552734375)","(0.6502918004989624, 0.39870476722717285, 0.4943350553512573, 0.32924461364746094)","(216.80445861816406, -1002.3955688476562, 112.53094482421875, -1003.22607421875)","(197.95513916015625, -999.2691650390625, 133.94168090820312, -1000.02783203125)"
2024/07/31/12:39:29.145030,"(2000, 2001, 2002, 2003)","(-3.0400209426879883, 228.42724609375, -272.7899475097656, 241.369140625)","(0.6504228711128235, 0.39862698316574097, 0.49426594376564026, 0.3291827440261841)","(216.8693389892578, -1002.430419921875, 112.51678466796875, -1003.2505493164062)","(197.95045471191406, -999.2885131835938, 133.98902893066406, -1000.0498657226562)"
2024/07/31/12:39:29.245317,"(2000, 2001, 2002, 2003)","(-2.935817003250122, 228.9501953125, -273.3746032714844, 241.79150390625)","(0.6505558490753174, 0.39855027198791504, 0.4941980242729187, 0.3291216492652893)","(216.93423461914062, -1002.465087890625, 112.50311279296875, -1003.2748413085938)","(197.9458770751953, -999.3081665039062, 134.03652954101562, -1000.0720825195312)"
2024/07/31/12:39:29.345291,"(2000, 2001, 2002, 2003)","(-2.8319249153137207, 229.4730224609375, -273.959228515625, 242.2139892578125)","(0.6506871581077576, 0.39847463369369507, 0.49413129687309265, 0.32906123995780945)","(216.9991455078125, -1002.4995727539062, 112.48992156982422, -1003.2989501953125)","(197.94137573242188, -999.3281860351562, 134.08413696289062, -1000.094482421875)"
2024/07/31/12:39:29.445498,"(2000, 2001, 2002, 2003)","(-2.728281021118164, 229.995849609375, -274.54388427734375, 242.636474609375)","(0.6508168578147888, 0.39840009808540344, 0.4940657317638397, 0.3290015757083893)","(217.06407165527344, -1002.5338745117188, 112.47721862792969, -1003.3228759765625)","(197.9369659423828, -999.3484497070312, 134.13189697265625, -1000.1170043945312)"
2024/07/31/12:39:29.546177,"(2000, 2001, 2002, 2003)","(-2.6248257160186768, 230.518798828125, -275.1285095214844, 243.058837890625)","(0.6509450078010559, 0.3983266055583954, 0.4940012991428375, 0.32894259691238403)","(217.1290283203125, -1002.5679321289062, 112.46500396728516, -1003.3466796875)","(197.93264770507812, -999.3690185546875, 134.1797637939453, -1000.1397705078125)"
2024/07/31/12:39:29.645887,"(2000, 2001, 2002, 2003)","(-2.5216026306152344, 231.0416259765625, -275.713134765625, 243.4813232421875)","(0.6510715484619141, 0.3982541263103485, 0.49393799901008606, 0.3288843333721161)","(217.19400024414062, -1002.6018676757812, 112.45327758789062, -1003.3703002929688)","(197.9284210205078, -999.389892578125, 134.2277374267578, -1000.1626586914062)"
2024/07/31/12:39:29.745781,"(2000, 2001, 2002, 2003)","(-2.41845965385437, 231.564453125, -276.2977600097656, 243.9036865234375)","(0.6511964797973633, 0.3981827199459076, 0.49387580156326294, 0.32882678508758545)","(217.2589874267578, -1002.6355590820312, 112.44204711914062, -1003.3937377929688)","(197.9242706298828, -999.4111328125, 134.2758331298828, -1000.1857299804688)"
2024/07/31/12:39:29.845604,"(2000, 2001, 2002, 2003)","(-2.3163843154907227, 232.0819091796875, -276.8765563964844, 244.32177734375)","(0.6513185501098633, 0.3981130123138428, 0.49381527304649353, 0.3287704586982727)","(217.32333374023438, -1002.6687622070312, 112.43140411376953, -1003.416748046875)","(197.92027282714844, -999.432373046875, 134.32354736328125, -1000.2086791992188)"
2024/07/31/12:39:29.946160,"(2000, 2001, 2002, 2003)","(-2.211211919784546, 232.615234375, -277.4728698730469, 244.752685546875)","(0.6514427065849304, 0.398042231798172, 0.4937540292739868, 0.3287131190299988)","(217.38966369628906, -1002.7026977539062, 112.42095184326172, -1003.4403076171875)","(197.91622924804688, -999.4546508789062, 134.37281799316406, -1000.2326049804688)"
2024/07/31/12:39:30.046135,"(2000, 2001, 2002, 2003)","(-2.11018443107605, 233.1275634765625, -278.0457763671875, 245.1666259765625)","(0.651560366153717, 0.39797520637512207, 0.4936961829662323, 0.32865872979164124)","(217.45339965820312, -1002.7351684570312, 112.41138458251953, -1003.4627685546875)","(197.91244506835938, -999.4762573242188, 134.4202423095703, -1000.2556762695312)"
2024/07/31/12:39:30.145989,"(2000, 2001, 2002, 2003)","(-2.0060133934020996, 233.655517578125, -278.63623046875, 245.5931396484375)","(0.651680052280426, 0.3979071080684662, 0.4936376214027405, 0.3286032974720001)","(217.5191192626953, -1002.7683715820312, 112.40203094482422, -1003.4857177734375)","(197.90863037109375, -999.4989013671875, 134.46920776367188, -1000.2796630859375)"
2024/07/31/12:39:30.245235,"(2000, 2001, 2002, 2003)","(-1.9026554822921753, 234.17822265625, -279.2206726074219, 246.0155029296875)","(0.6517968773841858, 0.3978406488895416, 0.49358776211738586, 0.3285491168498993)","(217.58419799804688, -1002.8010864257812, 112.39326477050781, -1003.50830078125)","(197.9049530029297, -999.5216064453125, 134.51779174804688, -1000.3035278320312)"
2024/07/31/12:39:30.345335,"(2000, 2001, 2002, 2003)","(-1.7990220785140991, 234.700927734375, -279.803955078125, 246.4378662109375)","(0.6519120931625366, 0.39777517318725586, 0.4935877025127411, 0.3284955620765686)","(217.64927673339844, -1002.8335571289062, 112.38500213623047, -1003.5306396484375)","(197.9013671875, -999.5445556640625, 134.5664520263672, -1000.3275756835938)"
2024/07/31/12:39:30.446143,"(2000, 2001, 2002, 2003)","(-1.6950584650039673, 235.2237548828125, -280.38507080078125, 246.860107421875)","(0.652025580406189, 0.3977106213569641, 0.4936376214027405, 0.32844266295433044)","(217.71438598632812, -1002.8657836914062, 112.37724304199219, -1003.5528564453125)","(197.8978729248047, -999.5678100585938, 134.61520385742188, -1000.351806640625)"
2024/07/31/12:39:30.545747,"(2000, 2001, 2002, 2003)","(-1.5907166004180908, 235.746337890625, -280.9632263183594, 247.282470703125)","(0.6521373391151428, 0.39764702320098877, 0.49373751878738403, 0.3283903896808624)","(217.77951049804688, -1002.8978271484375, 112.3699951171875, -1003.5748291015625)","(197.89447021484375, -999.5913696289062, 134.66403198242188, -1000.3761596679688)"
2024/07/31/12:39:30.645560,"(2000, 2001, 2002, 2003)","(-1.4848986864089966, 236.2742919921875, -281.54339599609375, 247.708984375)","(0.6522485017776489, 0.3975837230682373, 0.4938882887363434, 0.32833823561668396)","(217.84530639648438, -1002.929931640625, 112.36320495605469, -1003.596923828125)","(197.89114379882812, -999.615478515625, 134.7134552001953, -1000.4009399414062)"
2024/07/31/12:39:30.745519,"(2000, 2001, 2002, 2003)","(-1.3807233572006226, 236.791748046875, -282.1077880859375, 248.1270751953125)","(0.6523556709289551, 0.39752256870269775, 0.49408596754074097, 0.3282877206802368)","(217.90982055664062, -1002.9612426757812, 112.3570556640625, -1003.6183471679688)","(197.88796997070312, -999.6393432617188, 134.76197814941406, -1000.4253540039062)"
2024/07/31/12:39:30.845820,"(2000, 2001, 2002, 2003)","(-1.277479648590088, 237.314453125, -282.6729431152344, 248.5494384765625)","(0.652458906173706, 0.3974616825580597, 0.4943338632583618, 0.3282373249530792)","(217.97433471679688, -1002.9926147460938, 112.35136413574219, -1003.6398315429688)","(197.8848876953125, -999.6637573242188, 134.8110809326172, -1000.4501953125)"
2024/07/31/12:39:30.945318,"(2000, 2001, 2002, 2003)","(-1.1730334758758545, 237.8370361328125, -283.2325439453125, 248.9716796875)","(0.6525632739067078, 0.39740169048309326, 0.4946306049823761, 0.3281875550746918)","(218.04017639160156, -1003.0237426757812, 112.34620666503906, -1003.6610717773438)","(197.88185119628906, -999.6884155273438, 134.8602752685547, -1000.4751586914062)"
2024/07/31/12:39:31.045219,"(2000, 2001, 2002, 2003)","(-1.0704066753387451, 238.3597412109375, -283.7861328125, 249.3939208984375)","(0.6526657938957214, 0.39734259247779846, 0.49497517943382263, 0.3281383812427521)","(218.10537719726562, -1003.0546875, 112.3415756225586, -1003.6821899414062)","(197.8789520263672, -999.71337890625, 134.90956115722656, -1000.5003051757812)"
2024/07/31/12:39:31.145202,"(2000, 2001, 2002, 2003)","(-0.9684934616088867, 238.88232421875, -284.3332824707031, 249.816162109375)","(0.6527674198150635, 0.3972843289375305, 0.4953661859035492, 0.32808977365493774)","(218.17059326171875, -1003.0853271484375, 112.33747863769531, -1003.7030639648438)","(197.8761444091797, -999.7386474609375, 134.95892333984375, -1000.5255737304688)"
2024/07/31/12:39:31.245619,"(2000, 2001, 2002, 2003)","(-0.86722731590271, 239.405029296875, -284.8736267089844, 250.2384033203125)","(0.6528680920600891, 0.3972269594669342, 0.49580222368240356, 0.32804179191589355)","(218.23582458496094, -1003.1157836914062, 112.33390808105469, -1003.7238159179688)","(197.87344360351562, -999.76416015625, 135.0083770751953, -1000.551025390625)"
2024/07/31/12:39:31.345108,"(2000, 2001, 2002, 2003)","(-0.7675488591194153, 239.92236328125, -285.4015808105469, 250.656494140625)","(0.6529668569564819, 0.3971709609031677, 0.4962771236896515, 0.32799485325813293)","(218.3004150390625, -1003.1456909179688, 112.33090209960938, -1003.7440795898438)","(197.87086486816406, -999.7896728515625, 135.0574188232422, -1000.5763549804688)"
2024/07/31/12:39:31.445479,"(2000, 2001, 2002, 2003)","(-0.6664011478424072, 240.4501953125, -285.93267822265625, 251.0828857421875)","(0.6530666947364807, 0.39711469411849976, 0.496804416179657, 0.32794755697250366)","(218.3663330078125, -1003.1759643554688, 112.32838439941406, -1003.7646484375)","(197.86834716796875, -999.8159790039062, 135.10752868652344, -1000.6023559570312)"
2024/07/31/12:39:31.545340,"(2000, 2001, 2002, 2003)","(-0.5667349696159363, 240.9727783203125, -286.450927734375, 251.505126953125)","(0.6531645059585571, 0.3970597982406616, 0.49736741185188293, 0.32790127396583557)","(218.4315948486328, -1003.2056884765625, 112.32642364501953, -1003.7847900390625)","(197.86595153808594, -999.84228515625, 135.1572265625, -1000.6282348632812)"
2024/07/31/12:39:31.645117,"(2000, 2001, 2002, 2003)","(-0.4684549868106842, 241.4901123046875, -286.95635986328125, 251.9232177734375)","(0.6532605886459351, 0.39700624346733093, 0.49796387553215027, 0.32785603404045105)","(218.49623107910156, -1003.2349243164062, 112.32501220703125, -1003.8045043945312)","(197.86367797851562, -999.8685913085938, 135.20651245117188, -1000.6539916992188)"
2024/07/31/12:39:31.745355,"(2000, 2001, 2002, 2003)","(-0.36851850152015686, 242.0179443359375, -287.46392822265625, 252.349609375)","(0.653357744216919, 0.39695239067077637, 0.49861079454421997, 0.3278104364871979)","(218.5621795654297, -1003.264404296875, 112.3241195678711, -1003.824462890625)","(197.8614501953125, -999.895751953125, 135.25686645507812, -1000.680419921875)"
2024/07/31/12:39:31.845287,"(2000, 2001, 2002, 2003)","(-0.2708071172237396, 242.54052734375, -287.9584045410156, 252.7718505859375)","(0.6534520387649536, 0.39689990878105164, 0.4992883801460266, 0.3277658522129059)","(218.62684631347656, -1003.2933959960938, 112.32376861572266, -1003.8440551757812)","(197.859375, -999.9228515625, 135.30679321289062, -1000.7067260742188)"
2024/07/31/12:39:31.945036,"(2000, 2001, 2002, 2003)","(-0.17131231725215912, 243.0631103515625, -288.44476318359375, 253.194091796875)","(0.6535473465919495, 0.3968481719493866, 0.5000015497207642, 0.32772180438041687)","(218.6928253173828, -1003.3221435546875, 112.3239517211914, -1003.8634033203125)","(197.8573455810547, -999.9501953125, 135.35678100585938, -1000.733154296875)"
2024/07/31/12:39:32.045289,"(2000, 2001, 2002, 2003)","(-0.07391219586133957, 243.5804443359375, -288.918212890625, 253.612060546875)","(0.6536397933959961, 0.3967977464199066, 0.5007414817810059, 0.32767871022224426)","(218.75750732421875, -1003.350341796875, 112.32466125488281, -1003.8823852539062)","(197.85546875, -999.9775390625, 135.40635681152344, -1000.7594604492188)"
2024/07/31/12:39:32.145020,"(2000, 2001, 2002, 2003)","(0.024399325251579285, 244.1029052734375, -289.3881530761719, 254.0341796875)","(0.653732180595398, 0.39674752950668335, 0.501521646976471, 0.3276357352733612)","(218.82284545898438, -1003.3786010742188, 112.32591247558594, -1003.9013671875)","(197.85366821289062, -1000.0054321289062, 135.4564971923828, -1000.7861938476562)"
2024/07/31/12:39:32.245178,"(2000, 2001, 2002, 2003)","(0.1236686185002327, 244.6307373046875, -289.8543395996094, 254.4605712890625)","(0.653824508190155, 0.3966975808143616, 0.5023419260978699, 0.3275928795337677)","(218.8888702392578, -1003.4067993164062, 112.32772064208984, -1003.9202880859375)","(197.85194396972656, -1000.0338745117188, 135.5072021484375, -1000.8132934570312)"
2024/07/31/12:39:32.345038,"(2000, 2001, 2002, 2003)","(0.22052383422851562, 245.1531982421875, -290.3075866699219, 254.8828125)","(0.6539074778556824, 0.3966488540172577, 0.503184974193573, 0.3275509476661682)","(218.95423889160156, -1003.4345092773438, 112.33003997802734, -1003.9389038085938)","(197.85035705566406, -1000.062255859375, 135.55746459960938, -1000.8402709960938)"
2024/07/31/12:39:32.445072,"(2000, 2001, 2002, 2003)","(0.3151014745235443, 245.6705322265625, -290.7481384277344, 255.30078125)","(0.6539897322654724, 0.3966013491153717, 0.5040488243103027, 0.32750993967056274)","(219.0189666748047, -1003.4617309570312, 112.33285522460938, -1003.9570922851562)","(197.848876953125, -1000.090576171875, 135.60728454589844, -1000.8671264648438)"
2024/07/31/12:39:32.545313,"(2000, 2001, 2002, 2003)","(0.40938445925712585, 246.1929931640625, -291.1847839355469, 255.722900390625)","(0.6540727615356445, 0.39655405282974243, 0.504949688911438, 0.3274690508842468)","(219.0843505859375, -1003.4888916015625, 112.33622741699219, -1003.9752197265625)","(197.8474884033203, -1000.1194458007812, 135.6576690673828, -1000.8943481445312)"
2024/07/31/12:39:32.645268,"(2000, 2001, 2002, 2003)","(0.5034180283546448, 246.720703125, -291.6173095703125, 256.1492919921875)","(0.6541566252708435, 0.39650702476501465, 0.5058872699737549, 0.3274282217025757)","(219.15042114257812, -1003.5160522460938, 112.34017181396484, -1003.9933471679688)","(197.84619140625, -1000.1488647460938, 135.70860290527344, -1000.9219970703125)"
2024/07/31/12:39:32.745077,"(2000, 2001, 2002, 2003)","(0.5945155024528503, 247.238037109375, -292.03314208984375, 256.5672607421875)","(0.6542387008666992, 0.3964616060256958, 0.5068325400352478, 0.327388733625412)","(219.21517944335938, -1003.54248046875, 112.34454345703125, -1004.010986328125)","(197.84503173828125, -1000.1779174804688, 135.7585906982422, -1000.94921875)"
2024/07/31/12:39:32.845191,"(2000, 2001, 2002, 2003)","(0.6855063438415527, 247.760498046875, -292.44488525390625, 256.9893798828125)","(0.654321551322937, 0.39641642570495605, 0.5078125596046448, 0.32734930515289307)","(219.2805938720703, -1003.56884765625, 112.3494873046875, -1004.0285034179688)","(197.8439483642578, -1000.20751953125, 135.8091278076172, -1000.9768676757812)"
2024/07/31/12:39:32.945738,"(2000, 2001, 2002, 2003)","(0.7764212489128113, 248.2882080078125, -292.85235595703125, 257.415771484375)","(0.6544050574302673, 0.396371454000473, 0.5088269710540771, 0.3273099958896637)","(219.3466796875, -1003.59521484375, 112.3550033569336, -1004.0460205078125)","(197.84295654296875, -1000.2376098632812, 135.8602294921875, -1001.0048828125)"
2024/07/31/12:39:33.045209,"(2000, 2001, 2002, 2003)","(0.8646434545516968, 248.805419921875, -293.2431945800781, 257.8336181640625)","(0.6544867157936096, 0.39632806181907654, 0.5099461078643799, 0.3272719383239746)","(219.41146850585938, -1003.6207885742188, 112.36088562011719, -1004.06298828125)","(197.8420867919922, -1000.2673950195312, 135.91036987304688, -1001.032470703125)"
2024/07/31/12:39:33.145343,"(2000, 2001, 2002, 2003)","(0.9529364109039307, 249.327880859375, -293.6293029785156, 258.2557373046875)","(0.6545692682266235, 0.39628487825393677, 0.5110855102539062, 0.3272339701652527)","(219.4769287109375, -1003.6463012695312, 112.3673095703125, -1004.0799560546875)","(197.84130859375, -1000.2976684570312, 135.96107482910156, -1001.0604858398438)"
2024/07/31/12:39:33.245616,"(2000, 2001, 2002, 2003)","(1.0413594245910645, 249.8555908203125, -294.0106201171875, 258.68212890625)","(0.6546526551246643, 0.3962419331073761, 0.5122455358505249, 0.3271960914134979)","(219.5430450439453, -1003.671875, 112.37428283691406, -1004.0968627929688)","(197.8406219482422, -1000.3284912109375, 136.01234436035156, -1001.0888671875)"
