time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.DCPA,.TCPA,.UDCPA,.UTCPA,.UD,.UB,.UK,.CRI,.Rf,.Ra,.Rs,.Rp,.encounter_classification
2024/08/09/16:03:57.833462,580,0,0,,"(219.65122985839844,)","(-181.26907348632812,)","(0.0,)","(0.0,)","(0.0,)","(0.11628053337335587,)","(0.5040673613548279,)","(0.024000000208616257,)","(5.704236030578613,)","(4.029565811157227,)","(2.583470582962036,)","(2.0354599952697754,)",['Safe']
2024/08/09/16:03:57.933600,581,0,0,,"(220.59535217285156,)","(-182.00074768066406,)","(0.0,)","(0.0,)","(0.0,)","(0.11638882011175156,)","(0.5041301250457764,)","(0.024000000208616257,)","(5.7042059898376465,)","(4.029694557189941,)","(2.5834624767303467,)","(2.035454034805298,)",['Safe']
2024/08/09/16:03:58.036359,582,0,0,,"(221.54345703125,)","(-182.74269104003906,)","(0.0,)","(0.0,)","(0.0,)","(0.11650030314922333,)","(0.5039156079292297,)","(0.024000000208616257,)","(5.70589017868042,)","(4.0300493240356445,)","(2.5849766731262207,)","(2.0365896224975586,)",['Safe']
2024/08/09/16:03:58.136663,583,0,0,,"(222.49131774902344,)","(-183.55108642578125,)","(0.0,)","(0.0,)","(0.0,)","(0.11660941690206528,)","(0.5037162899971008,)","(0.024000000208616257,)","(5.707005023956299,)","(4.030153274536133,)","(2.585960865020752,)","(2.037327766418457,)",['Safe']
2024/08/09/16:03:58.232895,584,0,0,,"(223.43536376953125,)","(-184.35028076171875,)","(0.0,)","(0.0,)","(0.0,)","(0.1167120411992073,)","(0.5037968754768372,)","(0.024000000208616257,)","(5.706377983093262,)","(4.030022621154785,)","(2.585397481918335,)","(2.036905288696289,)",['Safe']
2024/08/09/16:03:58.334357,585,0,0,,"(224.37562561035156,)","(-185.13844299316406,)","(0.0,)","(0.0,)","(0.0,)","(0.11680340766906738,)","(0.5041431188583374,)","(0.024000000208616257,)","(5.704103469848633,)","(4.029672622680664,)","(2.5833702087402344,)","(2.0353848934173584,)",['Safe']
2024/08/09/16:03:58.432870,586,0,0,,"(225.31932067871094,)","(-185.93148803710938,)","(0.0,)","(0.0,)","(0.0,)","(0.1168876439332962,)","(0.5042020678520203,)","(0.024000000208616257,)","(5.703622817993164,)","(4.029565811157227,)","(2.582937002182007,)","(2.035059928894043,)",['Safe']
2024/08/09/16:03:58.532873,587,0,0,,"(226.26657104492188,)","(-186.73187255859375,)","(0.0,)","(0.0,)","(0.0,)","(0.11697599291801453,)","(0.5039881467819214,)","(0.024000000208616257,)","(5.704853534698486,)","(4.029694557189941,)","(2.5840251445770264,)","(2.0358760356903076,)",['Safe']
2024/08/09/16:03:58.635872,588,0,0,,"(227.21432495117188,)","(-187.46800231933594,)","(0.0,)","(0.0,)","(0.0,)","(0.1170751228928566,)","(0.5037810206413269,)","(0.024000000208616257,)","(5.706503391265869,)","(4.030049800872803,)","(2.58551025390625,)","(2.036989688873291,)",['Safe']
2024/08/09/16:03:58.732221,589,0,0,,"(228.15899658203125,)","(-188.20428466796875,)","(0.0,)","(0.0,)","(0.0,)","(0.1171848401427269,)","(0.5038583278656006,)","(0.024000000208616257,)","(5.706357955932617,)","(4.030153751373291,)","(2.5853984355926514,)","(2.0369060039520264,)",['Safe']
2024/08/09/16:03:58.832558,590,0,0,,"(229.1035919189453,)","(-189.01095581054688,)","(0.0,)","(0.0,)","(0.0,)","(0.1172943115234375,)","(0.5039315819740295,)","(0.024000000208616257,)","(5.7057647705078125,)","(4.030023097991943,)","(2.5848641395568848,)","(2.0365052223205566,)",['Safe']
2024/08/09/16:03:58.931879,591,0,0,,"(230.04747009277344,)","(-189.87965393066406,)","(0.0,)","(0.0,)","(0.0,)","(0.11739145964384079,)","(0.5040012001991272,)","(0.024000000208616257,)","(5.7047505378723145,)","(4.029672622680664,)","(2.583932876586914,)","(2.035806894302368,)",['Safe']
2024/08/09/16:03:59.033121,592,0,0,,"(230.99098205566406,)","(-190.67054748535156,)","(0.0,)","(0.0,)","(0.0,)","(0.1174711212515831,)","(0.5040675401687622,)","(0.02500000037252903,)","(5.704236030578613,)","(4.029566287994385,)","(2.583470582962036,)","(2.0354599952697754,)",['Safe']
2024/08/09/16:03:59.135735,593,0,0,,"(231.934814453125,)","(-191.38995361328125,)","(0.0,)","(0.0,)","(0.0,)","(0.11754496395587921,)","(0.5041301846504211,)","(0.02500000037252903,)","(5.7042059898376465,)","(4.029694557189941,)","(2.5834624767303467,)","(2.035454034805298,)",['Safe']
2024/08/09/16:03:59.233818,594,0,0,,"(232.86282348632812,)","(-191.7236785888672,)","(0.0,)","(0.0,)","(0.0,)","(0.11656614392995834,)","(0.5039756894111633,)","(0.024000000208616257,)","(5.705388069152832,)","(4.029942512512207,)","(2.5845251083374023,)","(2.0362510681152344,)",['Safe']
2024/08/09/16:03:59.332929,595,0,0,,"(233.7769012451172,)","(-191.82920837402344,)","(0.0,)","(0.0,)","(0.0,)","(0.114833764731884,)","(0.5038238763809204,)","(0.024000000208616257,)","(5.706060886383057,)","(4.029952526092529,)","(2.585111618041992,)","(2.0366909503936768,)",['Safe']
2024/08/09/16:03:59.436576,596,0,0,,"(234.68638610839844,)","(-191.8848114013672,)","(0.0,)","(0.0,)","(0.0,)","(0.11303123086690903,)","(0.5039116740226746,)","(0.024000000208616257,)","(5.705281734466553,)","(4.029788970947266,)","(2.5844109058380127,)","(2.036165237426758,)",['Safe']
2024/08/09/16:03:59.538124,597,0,0,,"(235.6122283935547,)","(-192.32589721679688,)","(0.0,)","(0.0,)","(0.0,)","(0.11221712827682495,)","(0.5043065547943115,)","(0.024000000208616257,)","(5.702567100524902,)","(4.0293450355529785,)","(2.5819883346557617,)","(2.034348487854004,)",['Safe']
2024/08/09/16:03:59.635116,598,0,0,,"(236.57675170898438,)","(-193.51002502441406,)","(0.0,)","(0.0,)","(0.0,)","(0.11316373199224472,)","(0.5045890808105469,)","(0.024000000208616257,)","(5.700369358062744,)","(4.028872489929199,)","(2.5800113677978516,)","(2.032865524291992,)",['Safe']
2024/08/09/16:03:59.736619,599,0,0,,"(237.5645751953125,)","(-195.0579071044922,)","(0.0,)","(0.0,)","(0.0,)","(0.11507244408130646,)","(0.5044862627983093,)","(0.024000000208616257,)","(5.700812816619873,)","(4.028832912445068,)","(2.5803909301757812,)","(2.0331504344940186,)",['Safe']
2024/08/09/16:03:59.836489,600,0,0,,"(238.53793334960938,)","(-196.2298126220703,)","(0.0,)","(0.0,)","(0.0,)","(0.11628061532974243,)","(0.5042656064033508,)","(0.024000000208616257,)","(5.702613830566406,)","(4.029220104217529,)","(2.5820112228393555,)","(2.034365653991699,)",['Safe']
2024/08/09/16:03:59.935430,601,0,0,,"(239.47012329101562,)","(-196.7056121826172,)","(0.0,)","(0.0,)","(0.0,)","(0.11566512286663055,)","(0.5044642686843872,)","(0.024000000208616257,)","(5.701480388641357,)","(4.029113292694092,)","(2.5810110569000244,)","(2.0336155891418457,)",['Safe']
2024/08/09/16:04:00.038025,602,0,0,,"(240.3811492919922,)","(-196.79139709472656,)","(0.0,)","(0.0,)","(0.0,)","(0.11393261700868607,)","(0.5045968890190125,)","(0.024000000208616257,)","(5.7003302574157715,)","(4.02886438369751,)","(2.5799758434295654,)","(2.032839059829712,)",['Safe']
2024/08/09/16:04:00.136282,603,0,0,,"(241.29977416992188,)","(-197.0500946044922,)","(0.0,)","(0.0,)","(0.0,)","(0.11252522468566895,)","(0.5046359896659851,)","(0.024000000208616257,)","(5.699468612670898,)","(4.028546333312988,)","(2.5791823863983154,)","(2.0322439670562744,)",['Safe']
2024/08/09/16:04:00.236669,604,0,0,,"(242.24964904785156,)","(-197.87969970703125,)","(0.0,)","(0.0,)","(0.0,)","(0.11264966428279877,)","(0.5047979354858398,)","(0.024000000208616257,)","(5.69819974899292,)","(4.0282793045043945,)","(2.5780422687530518,)","(2.031388759613037,)",['Safe']
2024/08/09/16:04:00.337924,605,0,0,,"(243.22164916992188,)","(-199.04136657714844,)","(0.0,)","(0.0,)","(0.0,)","(0.11378885805606842,)","(0.5049239993095398,)","(0.024000000208616257,)","(5.697731971740723,)","(4.028314590454102,)","(2.5776407718658447,)","(2.031087636947632,)",['Safe']
2024/08/09/16:04:00.434189,606,0,0,,"(244.19534301757812,)","(-200.1393585205078,)","(0.0,)","(0.0,)","(0.0,)","(0.11479880660772324,)","(0.5046772360801697,)","(0.024000000208616257,)","(5.699720859527588,)","(4.02873420715332,)","(2.57942795753479,)","(2.032428026199341,)",['Safe']
2024/08/09/16:04:00.535969,607,0,0,,"(245.14346313476562,)","(-200.84190368652344,)","(0.0,)","(0.0,)","(0.0,)","(0.11462300270795822,)","(0.5044896006584167,)","(0.024000000208616257,)","(5.7007293701171875,)","(4.028815269470215,)","(2.5803163051605225,)","(2.0330944061279297,)",['Safe']
2024/08/09/16:04:00.636433,608,0,0,,"(246.0690460205078,)","(-201.15774536132812,)","(0.0,)","(0.0,)","(0.0,)","(0.11352334916591644,)","(0.5045779347419739,)","(0.024000000208616257,)","(5.699973106384277,)","(4.028656959533691,)","(2.579636335372925,)","(2.0325844287872314,)",['Safe']
2024/08/09/16:04:00.735474,609,0,0,,"(246.9893341064453,)","(-201.4046630859375,)","(0.0,)","(0.0,)","(0.0,)","(0.11231201887130737,)","(0.5048868656158447,)","(0.024000000208616257,)","(5.697907447814941,)","(4.028351783752441,)","(2.5777981281280518,)","(2.031205892562866,)",['Safe']
2024/08/09/16:04:00.834906,610,0,0,,"(247.93409729003906,)","(-202.0537872314453,)","(0.0,)","(0.0,)","(0.0,)","(0.11204084008932114,)","(0.504951000213623,)","(0.024000000208616257,)","(5.697359085083008,)","(4.028231143951416,)","(2.5773048400878906,)","(2.0308358669281006,)",['Safe']
2024/08/09/16:04:00.938546,611,0,0,,"(248.89889526367188,)","(-203.00592041015625,)","(0.0,)","(0.0,)","(0.0,)","(0.11248701810836792,)","(0.5047439932823181,)","(0.024000000208616257,)","(5.698561191558838,)","(4.028353214263916,)","(2.578366756439209,)","(2.0316321849823,)",['Safe']
2024/08/09/16:04:01.034740,612,0,0,,"(249.86766052246094,)","(-203.94261169433594,)","(0.0,)","(0.0,)","(0.0,)","(0.1130928248167038,)","(0.5045093894004822,)","(0.024000000208616257,)","(5.700463771820068,)","(4.028761863708496,)","(2.580077886581421,)","(2.0329155921936035,)",['Safe']
2024/08/09/16:04:01.135629,613,0,0,,"(250.84153747558594,)","(-205.07839965820312,)","(0.0,)","(0.0,)","(0.0,)","(0.11417176574468613,)","(0.5045839548110962,)","(0.024000000208616257,)","(5.700403213500977,)","(4.028883934020996,)","(2.5800421237945557,)","(2.032888889312744,)",['Safe']
2024/08/09/16:04:01.234835,614,0,0,,"(251.81564331054688,)","(-206.31788635253906,)","(0.0,)","(0.0,)","(0.0,)","(0.11532263457775116,)","(0.5046353936195374,)","(0.024000000208616257,)","(5.700041770935059,)","(4.028802871704102,)","(2.579716682434082,)","(2.032644510269165,)",['Safe']
2024/08/09/16:04:01.334581,615,0,0,,"(252.7857208251953,)","(-207.590087890625,)","(0.0,)","(0.0,)","(0.0,)","(0.11637454479932785,)","(0.5046809315681458,)","(0.024000000208616257,)","(5.699265956878662,)","(4.02850341796875,)","(2.579000234603882,)","(2.03210711479187,)",['Safe']
2024/08/09/16:04:01.436168,616,0,0,,"(253.73985290527344,)","(-208.48341369628906,)","(0.0,)","(0.0,)","(0.0,)","(0.11668853461742401,)","(0.5047450065612793,)","(0.024000000208616257,)","(5.698779106140137,)","(4.028402805328369,)","(2.5785632133483887,)","(2.0317795276641846,)",['Safe']
2024/08/09/16:04:01.533752,617,0,0,,"(254.66641235351562,)","(-208.75672912597656,)","(0.0,)","(0.0,)","(0.0,)","(0.11565206944942474,)","(0.5048906207084656,)","(0.024000000208616257,)","(5.698040008544922,)","(4.028380393981934,)","(2.5779175758361816,)","(2.0312952995300293,)",['Safe']
2024/08/09/16:04:01.635439,618,0,0,,"(255.58709716796875,)","(-208.78085327148438,)","(0.0,)","(0.0,)","(0.0,)","(0.11405733227729797,)","(0.5046747326850891,)","(0.024000000208616257,)","(5.699636936187744,)","(4.028716564178467,)","(2.579352855682373,)","(2.032371759414673,)",['Safe']
2024/08/09/16:04:01.734650,619,0,0,,"(256.5269470214844,)","(-209.24844360351562,)","(0.0,)","(0.0,)","(0.0,)","(0.11334899812936783,)","(0.5044538378715515,)","(0.024000000208616257,)","(5.700869560241699,)","(4.028845310211182,)","(2.580442190170288,)","(2.033188819885254,)",['Safe']
2024/08/09/16:04:01.834015,620,0,0,,"(257.4945983886719,)","(-210.4084930419922,)","(0.0,)","(0.0,)","(0.0,)","(0.11421836912631989,)","(0.5046432018280029,)","(0.024000000208616257,)","(5.699434280395508,)","(4.028542518615723,)","(2.5791521072387695,)","(2.0322213172912598,)",['Safe']
2024/08/09/16:04:01.934622,621,0,0,,"(258.4753112792969,)","(-211.90402221679688,)","(0.0,)","(0.0,)","(0.0,)","(0.1159336119890213,)","(0.505031943321228,)","(0.024000000208616257,)","(5.696918487548828,)","(4.028141021728516,)","(2.576909303665161,)","(2.0305392742156982,)",['Safe']
2024/08/09/16:04:02.033206,622,0,0,,"(259.44500732421875,)","(-213.10374450683594,)","(0.0,)","(0.0,)","(0.0,)","(0.11696929484605789,)","(0.5050671696662903,)","(0.02500000037252903,)","(5.696671485900879,)","(4.028084754943848,)","(2.5766868591308594,)","(2.030372142791748,)",['Safe']
2024/08/09/16:04:02.138969,623,0,0,,"(260.38238525390625,)","(-213.62255859375,)","(0.0,)","(0.0,)","(0.0,)","(0.11631414294242859,)","(0.5049570202827454,)","(0.024000000208616257,)","(5.697046756744385,)","(4.0280303955078125,)","(2.57700514793396,)","(2.030611038208008,)",['Safe']
2024/08/09/16:04:02.235122,624,0,0,,"(261.30084228515625,)","(-213.6171875,)","(0.0,)","(0.0,)","(0.0,)","(0.11466105282306671,)","(0.5047810673713684,)","(0.024000000208616257,)","(5.698351860046387,)","(4.028311729431152,)","(2.578178882598877,)","(2.031491279602051,)",['Safe']
2024/08/09/16:04:02.335231,625,0,0,,"(262.22918701171875,)","(-213.83041381835938,)","(0.0,)","(0.0,)","(0.0,)","(0.11358511447906494,)","(0.5048077702522278,)","(0.024000000208616257,)","(5.698527812957764,)","(4.028484344482422,)","(2.5783562660217285,)","(2.0316243171691895,)",['Safe']
2024/08/09/16:04:02.433655,626,0,0,,"(263.1897277832031,)","(-214.82965087890625,)","(0.0,)","(0.0,)","(0.0,)","(0.11407382786273956,)","(0.5049617886543274,)","(0.024000000208616257,)","(5.697323799133301,)","(4.028223514556885,)","(2.57727313041687,)","(2.0308120250701904,)",['Safe']
2024/08/09/16:04:02.535544,627,0,0,,"(264.1729431152344,)","(-216.38906860351562,)","(0.0,)","(0.0,)","(0.0,)","(0.11569030582904816,)","(0.5050986409187317,)","(0.024000000208616257,)","(5.695876121520996,)","(4.027781009674072,)","(2.5759530067443848,)","(2.0298218727111816,)",['Safe']
2024/08/09/16:04:02.636548,628,0,0,,"(265.1493835449219,)","(-217.71702575683594,)","(0.0,)","(0.0,)","(0.0,)","(0.11702033132314682,)","(0.5051239728927612,)","(0.02500000037252903,)","(5.695751667022705,)","(4.02775764465332,)","(2.5758414268493652,)","(2.029738187789917,)",['Safe']
2024/08/09/16:04:02.736768,629,0,0,,"(266.0955810546875,)","(-218.37271118164062,)","(0.0,)","(0.0,)","(0.0,)","(0.11693038046360016,)","(0.5052257180213928,)","(0.02500000037252903,)","(5.695403575897217,)","(4.027818202972412,)","(2.575547456741333,)","(2.029517650604248,)",['Safe']
2024/08/09/16:04:02.836291,630,0,0,,"(267.0218200683594,)","(-218.51376342773438,)","(0.0,)","(0.0,)","(0.0,)","(0.11563592404127121,)","(0.5050495862960815,)","(0.024000000208616257,)","(5.6967082023620605,)","(4.028092384338379,)","(2.5767197608947754,)","(2.0303969383239746,)",['Safe']
2024/08/09/16:04:02.936140,631,0,0,,"(267.9527587890625,)","(-218.77471923828125,)","(0.0,)","(0.0,)","(0.0,)","(0.11449635773897171,)","(0.5047886967658997,)","(0.024000000208616257,)","(5.698233127593994,)","(4.02828311920166,)","(2.5780718326568604,)","(2.0314111709594727,)",['Safe']
2024/08/09/16:04:03.034722,632,0,0,,"(268.9059753417969,)","(-219.60218811035156,)","(0.0,)","(0.0,)","(0.0,)","(0.1146245151758194,)","(0.5048862099647522,)","(0.024000000208616257,)","(5.697475910186768,)","(4.028124809265137,)","(2.5773916244506836,)","(2.030900716781616,)",['Safe']
2024/08/09/16:04:03.135195,633,0,0,,"(269.8798522949219,)","(-220.9693145751953,)","(0.0,)","(0.0,)","(0.0,)","(0.11597245186567307,)","(0.505293071269989,)","(0.024000000208616257,)","(5.694802761077881,)","(4.027690410614014,)","(2.575007438659668,)","(2.0291125774383545,)",['Safe']
2024/08/09/16:04:03.237821,634,0,0,,"(270.85870361328125,)","(-222.35198974609375,)","(0.0,)","(0.0,)","(0.0,)","(0.11739449203014374,)","(0.505314826965332,)","(0.02500000037252903,)","(5.694687843322754,)","(4.0276618003845215,)","(2.5749034881591797,)","(2.0290348529815674,)",['Safe']
2024/08/09/16:04:03.333367,635,0,0,,"(271.81988525390625,)","(-223.3164825439453,)","(0.0,)","(0.0,)","(0.0,)","(0.11783738434314728,)","(0.5050864219665527,)","(0.02500000037252903,)","(5.69605016708374,)","(4.027818202972412,)","(2.5761091709136963,)","(2.0299389362335205,)",['Safe']
2024/08/09/16:04:03.435557,636,0,0,,"(272.7567443847656,)","(-223.67857360839844,)","(0.0,)","(0.0,)","(0.0,)","(0.11707497388124466,)","(0.504907488822937,)","(0.02500000037252903,)","(5.69743537902832,)","(4.028116226196289,)","(2.577355146408081,)","(2.0308735370635986,)",['Safe']
2024/08/09/16:04:03.537885,637,0,0,,"(273.6823425292969,)","(-223.82408142089844,)","(0.0,)","(0.0,)","(0.0,)","(0.11587663739919662,)","(0.5049479603767395,)","(0.024000000208616257,)","(5.697508811950684,)","(4.028266906738281,)","(2.577439785003662,)","(2.0309369564056396,)",['Safe']
2024/08/09/16:04:03.637104,638,0,0,,"(274.6009521484375,)","(-223.8981475830078,)","(0.0,)","(0.0,)","(0.0,)","(0.11434108763933182,)","(0.5049805641174316,)","(0.024000000208616257,)","(5.6971282958984375,)","(4.028182029724121,)","(2.577097177505493,)","(2.0306801795959473,)",['Safe']
2024/08/09/16:04:03.736326,639,0,0,,"(275.52227783203125,)","(-224.09909057617188,)","(0.0,)","(0.0,)","(0.0,)","(0.1129334345459938,)","(0.5049962401390076,)","(0.024000000208616257,)","(5.696424961090088,)","(4.027897834777832,)","(2.576446533203125,)","(2.0301918983459473,)",['Safe']
2024/08/09/16:04:03.837433,640,0,0,,"(276.4509582519531,)","(-224.34906005859375,)","(0.0,)","(0.0,)","(0.0,)","(0.11182930320501328,)","(0.5050140023231506,)","(0.024000000208616257,)","(5.696188926696777,)","(4.02785062789917,)","(2.5762345790863037,)","(2.0300331115722656,)",['Safe']
2024/08/09/16:04:03.938583,641,0,0,,"(277.3990173339844,)","(-224.8910675048828,)","(0.0,)","(0.0,)","(0.0,)","(0.11152917891740799,)","(0.5050740242004395,)","(0.024000000208616257,)","(5.69614315032959,)","(4.027976036071777,)","(2.576212167739868,)","(2.0300161838531494,)",['Safe']
2024/08/09/16:04:04.034271,642,0,0,,"(278.37957763671875,)","(-226.02796936035156,)","(0.0,)","(0.0,)","(0.0,)","(0.11246094107627869,)","(0.5049488544464111,)","(0.024000000208616257,)","(5.697199821472168,)","(4.028197288513184,)","(2.5771615505218506,)","(2.0307281017303467,)",['Safe']
2024/08/09/16:04:04.134552,643,0,0,,"(279.3727111816406,)","(-227.49801635742188,)","(0.0,)","(0.0,)","(0.0,)","(0.11397846043109894,)","(0.5047686100006104,)","(0.024000000208616257,)","(5.698286533355713,)","(4.028294563293457,)","(2.5781195163726807,)","(2.031446933746338,)",['Safe']
2024/08/09/16:04:04.239222,644,0,0,,"(280.21112060546875,)","(-227.0098419189453,)","(0.0,)","(0.0,)","(0.0,)","(0.11025913804769516,)","(0.5064963698387146,)","(0.024000000208616257,)","(5.684275150299072,)","(4.025313854217529,)","(2.5655312538146973,)","(2.022005558013916,)",['Safe']
2024/08/09/16:04:04.336429,645,0,0,,"(280.8824462890625,)","(-224.60804748535156,)","(0.0,)","(0.0,)","(0.0,)","(0.10210881382226944,)","(0.5092805027961731,)","(0.024000000208616257,)","(5.661540508270264,)","(4.020618915557861,)","(2.545156955718994,)","(2.0067248344421387,)",['Safe']
2024/08/09/16:04:04.436984,646,0,0,,"(281.20391845703125,)","(-223.44119262695312,)","(0.0,)","(0.0,)","(0.0,)","(0.09102107584476471,)","(0.5091102123260498,)","(0.023000000044703484,)","(5.6521172523498535,)","(4.015836238861084,)","(2.5363407135009766,)","(2.000112771987915,)",['Safe']
2024/08/09/16:04:04.535965,647,0,0,,"(280.94708251953125,)","(-221.86138916015625,)","(0.0,)","(0.0,)","(0.0,)","(0.07815635204315186,)","(0.5094411969184875,)","(0.02199999988079071,)","(5.63925838470459,)","(4.010488033294678,)","(2.524486780166626,)","(1.9912222623825073,)",['Safe']
