time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.DCPA,.TCPA,.UDCPA,.UTCPA,.UD,.UB,.UK,.CRI,.Rf,.Ra,.Rs,.Rp,.encounter_classification
2024/09/30/21:05:14.523634,446,0,0,,"(213.54534912109375,)","(-192.33935546875,)","(0.0,)","(0.0,)","(0.0,)","(0.05691910535097122,)","(0.5067980289459229,)","(0.020999999716877937,)","(5.6866912841796875,)","(4.029144287109375,)","(2.5681586265563965,)","(2.0239760875701904,)",['Safe']
2024/09/30/21:05:14.622574,447,0,0,,"(214.6263427734375,)","(-193.2742919921875,)","(0.0,)","(0.0,)","(0.0,)","(0.05675504729151726,)","(0.5065918564796448,)","(0.020999999716877937,)","(5.688325881958008,)","(4.029491424560547,)","(2.569627523422241,)","(2.0250778198242188,)",['Safe']
2024/09/30/21:05:14.721936,448,0,0,,"(215.7124786376953,)","(-194.256103515625,)","(0.0,)","(0.0,)","(0.0,)","(0.05659281834959984,)","(0.5065375566482544,)","(0.020999999716877937,)","(5.688756942749023,)","(4.029582977294922,)","(2.570014715194702,)","(2.0253682136535645,)",['Safe']
2024/09/30/21:05:14.821481,449,0,0,,"(216.80308532714844,)","(-195.28030395507812,)","(0.0,)","(0.0,)","(0.0,)","(0.05643258988857269,)","(0.5066193342208862,)","(0.019999999552965164,)","(5.688108444213867,)","(4.029445171356201,)","(2.569432020187378,)","(2.0249311923980713,)",['Safe']
2024/09/30/21:05:14.921612,450,0,0,,"(217.89756774902344,)","(-196.3429718017578,)","(0.0,)","(0.0,)","(0.0,)","(0.05627450719475746,)","(0.5068235993385315,)","(0.019999999552965164,)","(5.686488628387451,)","(4.0291008949279785,)","(2.567976474761963,)","(2.0238394737243652,)",['Safe']
2024/09/30/21:05:15.022824,451,0,0,,"(218.98719787597656,)","(-197.359130859375,)","(0.0,)","(0.0,)","(0.0,)","(0.05611831694841385,)","(0.5068791508674622,)","(0.019999999552965164,)","(5.68604850769043,)","(4.029007434844971,)","(2.5675809383392334,)","(2.023542881011963,)",['Safe']
2024/09/30/21:05:15.123653,452,0,0,,"(220.0725555419922,)","(-198.33221435546875,)","(0.0,)","(0.0,)","(0.0,)","(0.05596378445625305,)","(0.5067980289459229,)","(0.019999999552965164,)","(5.6866912841796875,)","(4.029144287109375,)","(2.5681586265563965,)","(2.0239760875701904,)",['Safe']
2024/09/30/21:05:15.223125,453,0,0,,"(221.15414428710938,)","(-199.2655487060547,)","(0.0,)","(0.0,)","(0.0,)","(0.055810704827308655,)","(0.5065918564796448,)","(0.019999999552965164,)","(5.688325881958008,)","(4.029491424560547,)","(2.569627523422241,)","(2.0250778198242188,)",['Safe']
2024/09/30/21:05:15.322530,454,0,0,,"(222.2408905029297,)","(-200.24693298339844,)","(0.0,)","(0.0,)","(0.0,)","(0.05565927177667618,)","(0.5065375566482544,)","(0.019999999552965164,)","(5.688756942749023,)","(4.029582977294922,)","(2.570014715194702,)","(2.0253682136535645,)",['Safe']
2024/09/30/21:05:15.421896,455,0,0,,"(223.3321075439453,)","(-201.2717742919922,)","(0.0,)","(0.0,)","(0.0,)","(0.05550965294241905,)","(0.5066193342208862,)","(0.019999999552965164,)","(5.688108444213867,)","(4.029445171356201,)","(2.569432020187378,)","(2.0249311923980713,)",['Safe']
2024/09/30/21:05:15.523573,456,0,0,,"(224.4137420654297,)","(-202.3587646484375,)","(0.0,)","(0.0,)","(0.0,)","(0.05535656958818436,)","(0.5066754817962646,)","(0.019999999552965164,)","(5.687169551849365,)","(4.0291008949279785,)","(2.568568468093872,)","(2.0242836475372314,)",['Safe']
2024/09/30/21:05:15.618423,457,0,0,,"(225.49813842773438,)","(-203.4095458984375,)","(0.0,)","(0.0,)","(0.0,)","(0.05521029606461525,)","(0.5065715909004211,)","(0.019999999552965164,)","(5.6874613761901855,)","(4.029007434844971,)","(2.5688092708587646,)","(2.0244641304016113,)",['Safe']
2024/09/30/21:05:15.721462,458,0,0,,"(226.58358764648438,)","(-204.38198852539062,)","(0.0,)","(0.0,)","(0.0,)","(0.0550655759871006,)","(0.5064904689788818,)","(0.019999999552965164,)","(5.688104152679443,)","(4.029144287109375,)","(2.5693869590759277,)","(2.024897336959839,)",['Safe']
2024/09/30/21:05:15.823998,459,0,0,,"(227.66525268554688,)","(-205.31362915039062,)","(0.0,)","(0.0,)","(0.0,)","(0.05492215231060982,)","(0.5062843561172485,)","(0.019999999552965164,)","(5.6897382736206055,)","(4.029491424560547,)","(2.5708553791046143,)","(2.025998592376709,)",['Safe']
2024/09/30/21:05:15.923938,460,0,0,,"(228.75209045410156,)","(-206.29458618164062,)","(0.0,)","(0.0,)","(0.0,)","(0.054780226200819016,)","(0.5062299966812134,)","(0.019999999552965164,)","(5.690169334411621,)","(4.029582977294922,)","(2.571242570877075,)","(2.0262889862060547,)",['Safe']
2024/09/30/21:05:16.021740,461,0,0,,"(229.8433837890625,)","(-207.3201141357422,)","(0.0,)","(0.0,)","(0.0,)","(0.05463995039463043,)","(0.5063117742538452,)","(0.019999999552965164,)","(5.689520835876465,)","(4.029445171356201,)","(2.570659875869751,)","(2.0258522033691406,)",['Safe']
2024/09/30/21:05:16.123962,462,0,0,,"(230.9385528564453,)","(-208.38607788085938,)","(0.0,)","(0.0,)","(0.0,)","(0.054501473903656006,)","(0.5065160393714905,)","(0.019999999552965164,)","(5.687901496887207,)","(4.0291008949279785,)","(2.569204807281494,)","(2.0247607231140137,)",['Safe']
2024/09/30/21:05:16.224150,463,0,0,,"(232.02882385253906,)","(-209.4031219482422,)","(0.0,)","(0.0,)","(0.0,)","(0.054364558309316635,)","(0.5065715909004211,)","(0.019999999552965164,)","(5.6874613761901855,)","(4.029007434844971,)","(2.5688092708587646,)","(2.0244641304016113,)",['Safe']
2024/09/30/21:05:16.323483,464,0,0,,"(233.1147918701172,)","(-210.3749237060547,)","(0.0,)","(0.0,)","(0.0,)","(0.0542290024459362,)","(0.5064904689788818,)","(0.019999999552965164,)","(5.688104152679443,)","(4.029144287109375,)","(2.5693869590759277,)","(2.024897336959839,)",['Safe']
2024/09/30/21:05:16.420880,465,0,0,,"(234.1969757080078,)","(-211.30496215820312,)","(0.0,)","(0.0,)","(0.0,)","(0.05409461259841919,)","(0.5062843561172485,)","(0.019999999552965164,)","(5.6897382736206055,)","(4.029491424560547,)","(2.5708553791046143,)","(2.025998592376709,)",['Safe']
2024/09/30/21:05:16.523326,466,0,0,,"(235.28431701660156,)","(-212.28549194335938,)","(0.0,)","(0.0,)","(0.0,)","(0.05396157503128052,)","(0.5062299966812134,)","(0.019999999552965164,)","(5.690169334411621,)","(4.029582977294922,)","(2.571242570877075,)","(2.0262889862060547,)",['Safe']
2024/09/30/21:05:16.621495,467,0,0,,"(236.37611389160156,)","(-213.3116455078125,)","(0.0,)","(0.0,)","(0.0,)","(0.05383004620671272,)","(0.5063117742538452,)","(0.019999999552965164,)","(5.689520835876465,)","(4.029445171356201,)","(2.570659875869751,)","(2.0258522033691406,)",['Safe']
2024/09/30/21:05:16.724637,468,0,0,,"(237.47178649902344,)","(-214.37918090820312,)","(0.0,)","(0.0,)","(0.0,)","(0.05370016768574715,)","(0.5065160393714905,)","(0.019999999552965164,)","(5.687901496887207,)","(4.0291008949279785,)","(2.569204807281494,)","(2.0247607231140137,)",['Safe']
2024/09/30/21:05:16.822897,469,0,0,,"(238.5625457763672,)","(-215.39666748046875,)","(0.0,)","(0.0,)","(0.0,)","(0.05357171967625618,)","(0.5065715909004211,)","(0.019999999552965164,)","(5.6874613761901855,)","(4.029007434844971,)","(2.5688092708587646,)","(2.0244641304016113,)",['Safe']
2024/09/30/21:05:16.923691,470,0,0,,"(239.6490020751953,)","(-216.36782836914062,)","(0.0,)","(0.0,)","(0.0,)","(0.05344449728727341,)","(0.5064904689788818,)","(0.019999999552965164,)","(5.688104152679443,)","(4.029144287109375,)","(2.5693869590759277,)","(2.024897336959839,)",['Safe']
2024/09/30/21:05:17.023581,471,0,0,,"(240.73165893554688,)","(-217.2962646484375,)","(0.0,)","(0.0,)","(0.0,)","(0.0533183254301548,)","(0.5062843561172485,)","(0.019999999552965164,)","(5.6897382736206055,)","(4.029491424560547,)","(2.5708553791046143,)","(2.025998592376709,)",['Safe']
2024/09/30/21:05:17.122345,472,0,0,,"(241.8194580078125,)","(-218.2763671875,)","(0.0,)","(0.0,)","(0.0,)","(0.053193382918834686,)","(0.5062299966812134,)","(0.019999999552965164,)","(5.690169334411621,)","(4.029582977294922,)","(2.571242570877075,)","(2.0262889862060547,)",['Safe']
2024/09/30/21:05:17.218606,473,0,0,,"(242.91172790527344,)","(-219.30316162109375,)","(0.0,)","(0.0,)","(0.0,)","(0.0530698224902153,)","(0.5063117742538452,)","(0.019999999552965164,)","(5.689520835876465,)","(4.029445171356201,)","(2.570659875869751,)","(2.0258522033691406,)",['Safe']
2024/09/30/21:05:17.323282,474,0,0,,"(244.00784301757812,)","(-220.3722686767578,)","(0.0,)","(0.0,)","(0.0,)","(0.05294778198003769,)","(0.5065160393714905,)","(0.019999999552965164,)","(5.687901496887207,)","(4.0291008949279785,)","(2.569204807281494,)","(2.0247607231140137,)",['Safe']
2024/09/30/21:05:17.423445,475,0,0,,"(245.09906005859375,)","(-221.3901824951172,)","(0.0,)","(0.0,)","(0.0,)","(0.05282704904675484,)","(0.5065715909004211,)","(0.019999999552965164,)","(5.6874613761901855,)","(4.029007434844971,)","(2.5688092708587646,)","(2.0244641304016113,)",['Safe']
2024/09/30/21:05:17.523581,476,0,0,,"(246.1859588623047,)","(-222.3607177734375,)","(0.0,)","(0.0,)","(0.0,)","(0.052707429975271225,)","(0.5064904689788818,)","(0.019999999552965164,)","(5.688104152679443,)","(4.029144287109375,)","(2.5693869590759277,)","(2.024897336959839,)",['Safe']
2024/09/30/21:05:17.623804,477,0,0,,"(247.27879333496094,)","(-223.2362060546875,)","(0.0,)","(0.0,)","(0.0,)","(0.0525900274515152,)","(0.5065091252326965,)","(0.019999999552965164,)","(5.688706398010254,)","(4.029491424560547,)","(2.569957971572876,)","(2.0253257751464844,)",['Safe']
2024/09/30/21:05:17.724091,478,0,0,,"(248.37060546875,)","(-224.1954345703125,)","(0.0,)","(0.0,)","(0.0,)","(0.0524727925658226,)","(0.5065436959266663,)","(0.019999999552965164,)","(5.6887288093566895,)","(4.029582977294922,)","(2.5699901580810547,)","(2.0253496170043945,)",['Safe']
2024/09/30/21:05:17.823825,479,0,0,,"(249.4638214111328,)","(-225.2228240966797,)","(0.0,)","(0.0,)","(0.0,)","(0.05235680937767029,)","(0.5066254734992981,)","(0.019999999552965164,)","(5.688080310821533,)","(4.029445171356201,)","(2.5694074630737305,)","(2.0249125957489014,)",['Safe']
2024/09/30/21:05:17.923346,480,0,0,,"(250.56085205078125,)","(-226.29342651367188,)","(0.0,)","(0.0,)","(0.0,)","(0.0522422231733799,)","(0.5068297982215881,)","(0.019999999552965164,)","(5.686460494995117,)","(4.0291008949279785,)","(2.5679519176483154,)","(2.0238211154937744,)",['Safe']
2024/09/30/21:05:18.018953,481,0,0,,"(251.6529998779297,)","(-227.31173706054688,)","(0.0,)","(0.0,)","(0.0,)","(0.05212883651256561,)","(0.506885290145874,)","(0.019999999552965164,)","(5.6860198974609375,)","(4.029007434844971,)","(2.567556381225586,)","(2.023524284362793,)",['Safe']
2024/09/30/21:05:18.124065,482,0,0,,"(252.74082946777344,)","(-228.28170776367188,)","(0.0,)","(0.0,)","(0.0,)","(0.05201646313071251,)","(0.5068042278289795,)","(0.019999999552965164,)","(5.6866631507873535,)","(4.029144287109375,)","(2.568134069442749,)","(2.0239577293395996,)",['Safe']
2024/09/30/21:05:18.222605,483,0,0,,"(253.82485961914062,)","(-229.20706176757812,)","(0.0,)","(0.0,)","(0.0,)","(0.051904939115047455,)","(0.5065980553627014,)","(0.019999999552965164,)","(5.688297748565674,)","(4.029491424560547,)","(2.5696029663085938,)","(2.025059223175049,)",['Safe']
2024/09/30/21:05:18.323426,484,0,0,,"(254.9140167236328,)","(-230.1863555908203,)","(0.0,)","(0.0,)","(0.0,)","(0.05179443582892418,)","(0.5065436959266663,)","(0.019999999552965164,)","(5.6887288093566895,)","(4.029582977294922,)","(2.5699901580810547,)","(2.0253496170043945,)",['Safe']
2024/09/30/21:05:18.424050,485,0,0,,"(256.00762939453125,)","(-231.21438598632812,)","(0.0,)","(0.0,)","(0.0,)","(0.05168510228395462,)","(0.5066254734992981,)","(0.019999999552965164,)","(5.688080310821533,)","(4.029445171356201,)","(2.5694074630737305,)","(2.0249125957489014,)",['Safe']
2024/09/30/21:05:18.523391,486,0,0,,"(257.10504150390625,)","(-232.28656005859375,)","(0.0,)","(0.0,)","(0.0,)","(0.05157705768942833,)","(0.5068297982215881,)","(0.019999999552965164,)","(5.686460494995117,)","(4.0291008949279785,)","(2.5679519176483154,)","(2.0238211154937744,)",['Safe']
2024/09/30/21:05:18.623795,487,0,0,,"(258.19757080078125,)","(-233.3052978515625,)","(0.0,)","(0.0,)","(0.0,)","(0.05147011578083038,)","(0.506885290145874,)","(0.019999999552965164,)","(5.6860198974609375,)","(4.029007434844971,)","(2.567556381225586,)","(2.023524284362793,)",['Safe']
2024/09/30/21:05:18.724094,488,0,0,,"(259.34136962890625,)","(-233.69569396972656,)","(0.0,)","(0.0,)","(0.0,)","(0.050574321299791336,)","(0.5069419145584106,)","(0.019999999552965164,)","(5.685999393463135,)","(4.029003143310547,)","(2.567537784576416,)","(2.023510456085205,)",['Safe']
2024/09/30/21:05:18.823055,489,0,0,,"(260.4727783203125,)","(-234.0984344482422,)","(0.0,)","(0.0,)","(0.0,)","(0.0498017817735672,)","(0.506781280040741,)","(0.019999999552965164,)","(5.687628746032715,)","(4.029349327087402,)","(2.5690019130706787,)","(2.024608612060547,)",['Safe']
2024/09/30/21:05:18.923991,490,0,0,,"(261.6138610839844,)","(-234.5208282470703,)","(0.0,)","(0.0,)","(0.0,)","(0.04899276793003082,)","(0.5067763924598694,)","(0.019999999552965164,)","(5.688037395477295,)","(4.029436111450195,)","(2.569369077682495,)","(2.024883985519409,)",['Safe']
2024/09/30/21:05:19.022483,491,0,0,,"(262.7332458496094,)","(-235.34075927734375,)","(0.0,)","(0.0,)","(0.0,)","(0.0486212894320488,)","(0.5069059729576111,)","(0.019999999552965164,)","(5.6871514320373535,)","(4.029247760772705,)","(2.568572759628296,)","(2.0242867469787598,)",['Safe']
2024/09/30/21:05:19.123904,492,0,0,,"(263.82135009765625,)","(-236.6619110107422,)","(0.0,)","(0.0,)","(0.0,)","(0.04881136119365692,)","(0.5071559548377991,)","(0.019999999552965164,)","(5.68502140045166,)","(4.02879524230957,)","(2.5666592121124268,)","(2.0228514671325684,)",['Safe']
2024/09/30/21:05:19.222295,493,0,0,,"(264.9063415527344,)","(-237.85568237304688,)","(0.0,)","(0.0,)","(0.0,)","(0.048941340297460556,)","(0.5071852207183838,)","(0.019999999552965164,)","(5.6846723556518555,)","(4.028720855712891,)","(2.566345453262329,)","(2.022616147994995,)",['Safe']
2024/09/30/21:05:19.323864,494,0,0,,"(266.00335693359375,)","(-238.80056762695312,)","(0.0,)","(0.0,)","(0.0,)","(0.04882417619228363,)","(0.5070902705192566,)","(0.019999999552965164,)","(5.685436248779297,)","(4.028883457183838,)","(2.5670318603515625,)","(2.0231311321258545,)",['Safe']
2024/09/30/21:05:19.422608,495,0,0,,"(267.1187438964844,)","(-239.44461059570312,)","(0.0,)","(0.0,)","(0.0,)","(0.0483885332942009,)","(0.5069012641906738,)","(0.019999999552965164,)","(5.687112331390381,)","(4.029239654541016,)","(2.568537950515747,)","(2.0242605209350586,)",['Safe']
2024/09/30/21:05:19.524541,496,0,0,,"(268.2304382324219,)","(-240.25765991210938,)","(0.0,)","(0.0,)","(0.0,)","(0.04809807240962982,)","(0.5068508386611938,)","(0.019999999552965164,)","(5.687614440917969,)","(4.029346466064453,)","(2.5689890384674072,)","(2.0245988368988037,)",['Safe']
2024/09/30/21:05:19.623475,497,0,0,,"(269.3445129394531,)","(-241.14999389648438,)","(0.0,)","(0.0,)","(0.0,)","(0.04784685745835304,)","(0.5069327354431152,)","(0.019999999552965164,)","(5.687047481536865,)","(4.029225826263428,)","(2.568479537963867,)","(2.024216890335083,)",['Safe']
2024/09/30/21:05:19.724565,498,0,0,,"(270.4502258300781,)","(-242.2493133544922,)","(0.0,)","(0.0,)","(0.0,)","(0.047789957374334335,)","(0.5071335434913635,)","(0.019999999552965164,)","(5.685438632965088,)","(4.028883934020996,)","(2.5670340061187744,)","(2.023132562637329,)",['Safe']
2024/09/30/21:05:19.824285,499,0,0,,"(268.4770812988281,)","(-215.85357666015625,)","(0.0,)","(0.0,)","(0.0,)","(0.047130197286605835,)","(0.4922826886177063,)","(0.01899999938905239,)","(5.755146503448486,)","(4.028809070587158,)","(2.6276180744171143,)","(2.068570613861084,)",['Safe']
2024/09/30/21:05:19.923713,500,0,0,,"(269.6785583496094,)","(-216.7772674560547,)","(0.0,)","(0.0,)","(0.0,)","(0.046865858137607574,)","(0.492190420627594,)","(0.01899999938905239,)","(5.755853652954102,)","(4.028961658477783,)","(2.62825608253479,)","(2.069049119949341,)",['Safe']
2024/09/30/21:05:20.023981,501,0,0,,"(270.8979187011719,)","(-217.5707550048828,)","(0.0,)","(0.0,)","(0.0,)","(0.046427834779024124,)","(0.4919711649417877,)","(0.01899999938905239,)","(5.75752067565918,)","(4.029321193695068,)","(2.629760265350342,)","(2.0701773166656494,)",['Safe']
2024/09/30/21:05:20.124198,502,0,0,,"(266.459228515625,)","(-197.5893096923828,)","(0.0,)","(0.0,)","(0.0,)","(0.045950498431921005,)","(0.4637037515640259,)","(0.017999999225139618,)","(5.869832515716553,)","(4.0294189453125,)","(2.7274186611175537,)","(2.143421173095703,)",['Safe']
2024/09/30/21:05:20.222666,503,0,0,,"(267.74005126953125,)","(-198.5714874267578,)","(0.0,)","(0.0,)","(0.0,)","(0.04547801986336708,)","(0.4637507200241089,)","(0.017999999225139618,)","(5.869267463684082,)","(4.029294013977051,)","(2.726905107498169,)","(2.143036127090454,)",['Safe']
2024/09/30/21:05:20.324726,504,0,0,,"(268.99993896484375,)","(-199.63088989257812,)","(0.0,)","(0.0,)","(0.0,)","(0.04515862092375755,)","(0.463941365480423,)","(0.017999999225139618,)","(5.867720603942871,)","(4.028952121734619,)","(2.725499153137207,)","(2.141981363296509,)",['Safe']
2024/09/30/21:05:20.424620,505,0,0,,"(261.5523376464844,)","(-178.76150512695312,)","(0.0,)","(0.0,)","(0.0,)","(0.044398702681064606,)","(0.4228299558162689,)","(0.017000000923871994,)","(6.007969856262207,)","(4.028868198394775,)","(2.8473989963531494,)","(2.2334065437316895,)",['Safe']
2024/09/30/21:05:20.525066,506,0,0,,"(262.8165283203125,)","(-179.73829650878906,)","(0.0,)","(0.0,)","(0.0,)","(0.043945811688899994,)","(0.4227273464202881,)","(0.017000000923871994,)","(6.008584022521973,)","(4.029008388519287,)","(2.8479621410369873,)","(2.2338287830352783,)",['Safe']
2024/09/30/21:05:20.624212,507,0,0,,"(255.9688262939453,)","(-162.9279022216797,)","(0.0,)","(0.0,)","(0.0,)","(0.04395492374897003,)","(0.3931223750114441,)","(0.01600000075995922,)","(6.090270042419434,)","(4.029238700866699,)","(2.91902494430542,)","(2.287125825881958,)",['Safe']
2024/09/30/21:05:20.723637,508,0,0,,"(257.0731201171875,)","(-163.80833435058594,)","(0.0,)","(0.0,)","(0.0,)","(0.04392548277974129,)","(0.3931913375854492,)","(0.01600000075995922,)","(6.09074592590332,)","(4.029349327087402,)","(2.919464111328125,)","(2.2874553203582764,)",['Safe']
2024/09/30/21:05:20.822815,509,0,0,,"(258.1582946777344,)","(-164.7135009765625,)","(0.0,)","(0.0,)","(0.0,)","(0.043981753289699554,)","(0.3934158682823181,)","(0.01600000075995922,)","(6.090190410614014,)","(4.0292205810546875,)","(2.9189517498016357,)","(2.2870709896087646,)",['Safe']
2024/09/30/21:05:20.924062,510,0,0,,"(248.63035583496094,)","(-145.08717346191406,)","(0.0,)","(0.0,)","(0.0,)","(0.043352533131837845,)","(0.35438957810401917,)","(0.014999999664723873,)","(6.178436279296875,)","(4.02885627746582,)","(2.995577335357666,)","(2.3445401191711426,)",['Safe']
2024/09/30/21:05:21.022405,511,0,0,,"(249.92332458496094,)","(-146.27359008789062,)","(0.0,)","(0.0,)","(0.0,)","(0.042506732046604156,)","(0.35429197549819946,)","(0.014999999664723873,)","(6.1778564453125,)","(4.028718948364258,)","(2.995039224624634,)","(2.3441364765167236,)",['Safe']
2024/09/30/21:05:21.122818,512,0,0,,"(251.18052673339844,)","(-147.36563110351562,)","(0.0,)","(0.0,)","(0.0,)","(0.04177267104387283,)","(0.3540891706943512,)","(0.014000000432133675,)","(6.178537368774414,)","(4.0288801193237305,)","(2.995671272277832,)","(2.3446106910705566,)",['Safe']
